Chapter_Number,Chapter_English,Chapter_Arabic,Section_Number,Section_English,Section_Arabic,Hadith_number,English_Hadith,English_Isnad,English_Matn,Arabic_Hadith,Arabic_Isnad,Arabic_Matn,Arabic_Comment,English_Grade,Arabic_Grade
3.0,The Book Of The Prayer For Rain (Kitab al-Istisqa'),كتاب الاستسقاء,1.0,Collection Of Chapters Regarding Salat Al-Istisqa',باب,1027.0,"Abbad b. Tamim (al-Muzini) reported on the authority of his uncle: The Messenger of Allah (ﷺ) took the people out (to the place of prayer) and prayed for rain.He led them in two rak'ahs of prayer in the course of which he recited from the Qur'an in a loud voice.He turned around his cloak and raised his hands, prayed for rain and faced the qiblah",Abbad b. Tamim (al-Muzini) reported on the authority of his uncle:,"The Messenger of Allah (ﷺ) took the people out (to the place of prayer) and prayed for rain.He led them in two rak'ahs of prayer in the course of which he recited from the Qur'an in a loud voice.He turned around his cloak and raised his hands, prayed for rain and faced the qiblah",حَدَّثَنَا أَحْمَدُ بْنُ مُحَمَّدِ بْنِ ثَابِتٍ الْمَرْوَزِيُّ، حَدَّثَنَا عَبْدُ الرَّزَّاقِ، أَخْبَرَنَا مَعْمَرٌ، عَنِ الزُّهْرِيِّ، عَنْ عَبَّادِ بْنِ تَمِيمٍ، عَنْ عَمِّهِ، أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم خَرَجَ بِالنَّاسِ لِيَسْتَسْقِيَ فَصَلَّى بِهِمْ رَكْعَتَيْنِ جَهَرَ بِالْقِرَاءَةِ فِيهِمَا وَحَوَّلَ رِدَاءَهُ وَرَفَعَ يَدَيْهِ فَدَعَا وَاسْتَسْقَى وَاسْتَقْبَلَ الْقِبْلَةَ ‏.‏,حَدَّثَنَا أَحْمَدُ بْنُ مُحَمَّدِ بْنِ ثَابِتٍ الْمَرْوَزِيُّ، حَدَّثَنَا عَبْدُ الرَّزَّاقِ، أَخْبَرَنَا مَعْمَرٌ، عَنِ الزُّهْرِيِّ، عَنْ عَبَّادِ بْنِ تَمِيمٍ، عَنْ عَمِّهِ،,أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم خَرَجَ بِالنَّاسِ لِيَسْتَسْقِيَ فَصَلَّى بِهِمْ رَكْعَتَيْنِ جَهَرَ بِالْقِرَاءَةِ فِيهِمَا وَحَوَّلَ رِدَاءَهُ وَرَفَعَ يَدَيْهِ فَدَعَا وَاسْتَسْقَى وَاسْتَقْبَلَ الْقِبْلَةَ,nan,Sahih - Authentic,صحيح
3.0,The Book Of The Prayer For Rain (Kitab al-Istisqa'),كتاب الاستسقاء,1.0,Collection Of Chapters Regarding Salat Al-Istisqa',باب,1028.0,"Abbad b. Tamim al Mazini said on the authority of his uncle (Abd Allah b. Zaid b Asim) who was a Companion of the Messenger of Allah (ﷺ): One day the Messenger of Allah (ﷺ) went out to make supplication for rain.He turned his back towards the people praying to Allah, the Exalted.The narrator Sulaiman b. Dawud said: He faced the qiblah and turned around his cloak and then offered two rak'ahs of prayer.The narrator Ibn Abi Dhi'b said: He recited from the Qur'an in both of them.The version of Ibn al-Sarh adds: By it he means in a loud voice.",Abbad b. Tamim al Mazini said on the authority of his uncle (Abd Allah b. Zaid b Asim) who was a Companion of the Messenger of Allah (ﷺ):,"One day the Messenger of Allah (ﷺ) went out to make supplication for rain.He turned his back towards the people praying to Allah, the Exalted.The narrator Sulaiman b. Dawud said: He faced the qiblah and turned around his cloak and then offered two rak'ahs of prayer.The narrator Ibn Abi Dhi'b said: He recited from the Qur'an in both of them.The version of Ibn al-Sarh adds: By it he means in a loud voice.",حَدَّثَنَا ابْنُ السَّرْحِ، وَسُلَيْمَانُ بْنُ دَاوُدَ، قَالاَ أَخْبَرَنَا ابْنُ وَهْبٍ، قَالَ أَخْبَرَنِي ابْنُ أَبِي ذِئْبٍ، وَيُونُسُ، عَنِ ابْنِ شِهَابٍ، قَالَ أَخْبَرَنِي عَبَّادُ بْنُ تَمِيمٍ الْمَازِنِيُّ، أَنَّهُ سَمِعَ عَمَّهُ، - وَكَانَ مِنْ أَصْحَابِ رَسُولِ اللَّهِ صلى الله عليه وسلم يَقُولُ خَرَجَ رَسُولُ اللَّهِ صلى الله عليه وسلم يَوْمًا يَسْتَسْقِي فَحَوَّلَ إِلَى النَّاسِ ظَهْرَهُ يَدْعُو اللَّهَ عَزَّ وَجَلَّ - قَالَ سُلَيْمَانُ بْنُ دَاوُدَ وَاسْتَقْبَلَ الْقِبْلَةَ وَحَوَّلَ رِدَاءَهُ ثُمَّ صَلَّى رَكْعَتَيْنِ - قَالَ ابْنُ أَبِي ذِئْبٍ - وَقَرَأَ فِيهِمَا زَادَ ابْنُ السَّرْحِ يُرِيدُ الْجَهْرَ ‏.‏,حَدَّثَنَا ابْنُ السَّرْحِ، وَسُلَيْمَانُ بْنُ دَاوُدَ، قَالاَ أَخْبَرَنَا ابْنُ وَهْبٍ، قَالَ أَخْبَرَنِي ابْنُ أَبِي ذِئْبٍ، وَيُونُسُ، عَنِ ابْنِ شِهَابٍ، قَالَ أَخْبَرَنِي عَبَّادُ بْنُ تَمِيمٍ الْمَازِنِيُّ، أَنَّهُ سَمِعَ عَمَّهُ، وَكَانَ مِنْ أَصْحَابِ,رَسُولِ اللَّهِ صلى الله عليه وسلم يَقُولُ خَرَجَ رَسُولُ اللَّهِ صلى الله عليه وسلم يَوْمًا يَسْتَسْقِي فَحَوَّلَ إِلَى النَّاسِ ظَهْرَهُ يَدْعُو اللَّهَ عَزَّ وَجَلَّ قَالَ سُلَيْمَانُ بْنُ دَاوُدَ وَاسْتَقْبَلَ الْقِبْلَةَ وَحَوَّلَ رِدَاءَهُ ثُمَّ صَلَّى رَكْعَتَيْنِ قَالَ ابْنُ أَبِي ذِئْبٍ وَقَرَأَ فِيهِمَا زَادَ ابْنُ السَّرْحِ يُرِيدُ الْجَهْرَ,nan,nan,صحيح ق وليس عند م القراءة والجهر
3.0,The Book Of The Prayer For Rain (Kitab al-Istisqa'),كتاب الاستسقاء,1.0,Collection Of Chapters Regarding Salat Al-Istisqa',باب,1029.0,"The above-mentioned tradition has also been transmitted by Muhammad b. Muslim through a different chain of narrators. But there is no mention of prayer in this version. The version adds: ""He turned around his cloak, putting its right side on his left shoulder and its left side on his right shoulder.Thereafter he made supplication to Allah.""",The above-mentioned tradition has also been transmitted by Muhammad b. Muslim through a different chain of narrators. But there is no mention of prayer in this version. The version adds:,"""He turned around his cloak, putting its right side on his left shoulder and its left side on his right shoulder.Thereafter he made supplication to Allah.""",حَدَّثَنَا مُحَمَّدُ بْنُ عَوْفٍ، قَالَ قَرَأْتُ فِي كِتَابِ عَمْرِو بْنِ الْحَارِثِ - يَعْنِي الْحِمْصِيَّ - عَنْ عَبْدِ اللَّهِ بْنِ سَالِمٍ، عَنِ الزُّبَيْدِيِّ، عَنْ مُحَمَّدِ بْنِ مُسْلِمٍ، بِهَذَا الْحَدِيثِ بِإِسْنَادِهِ لَمْ يَذْكُرِ الصَّلاَةَ قَالَ وَحَوَّلَ رِدَاءَهُ فَجَعَلَ عِطَافَهُ الأَيْمَنَ عَلَى عَاتِقِهِ الأَيْسَرِ وَجَعَلَ عِطَافَهُ الأَيْسَرَ عَلَى عَاتِقِهِ الأَيْمَنِ ثُمَّ دَعَا اللَّهَ عَزَّ وَجَلَّ ‏.‏,حَدَّثَنَا مُحَمَّدُ بْنُ عَوْفٍ، قَالَ قَرَأْتُ فِي كِتَابِ عَمْرِو بْنِ الْحَارِثِ يَعْنِي الْحِمْصِيَّ عَنْ عَبْدِ اللَّهِ بْنِ سَالِمٍ، عَنِ الزُّبَيْدِيِّ، عَنْ مُحَمَّدِ بْنِ مُسْلِمٍ، بِهَذَا الْحَدِيثِ بِإِسْنَادِهِ لَمْ يَذْكُرِ الصَّلاَةَ,قَالَ وَحَوَّلَ رِدَاءَهُ فَجَعَلَ عِطَافَهُ الأَيْمَنَ عَلَى عَاتِقِهِ الأَيْسَرِ وَجَعَلَ عِطَافَهُ الأَيْسَرَ عَلَى عَاتِقِهِ الأَيْمَنِ ثُمَّ دَعَا اللَّهَ عَزَّ وَجَلَّ,nan,Sahih - Authentic,صحيح
3.0,The Book Of The Prayer For Rain (Kitab al-Istisqa'),كتاب الاستسقاء,1.0,Collection Of Chapters Regarding Salat Al-Istisqa',باب,1030.0,Abd Allah b. Zaid said: The Messenger of Allah (pbuh)prayed for rain wearing a black robe with ornamented border.The Messenger of Allah (pbuh)wanted to reverse it from bottom to top by holding the bottom.But when it was too heavy he turned it round on his shoulders.,Abd Allah b. Zaid said:,The Messenger of Allah (pbuh)prayed for rain wearing a black robe with ornamented border.The Messenger of Allah (pbuh)wanted to reverse it from bottom to top by holding the bottom.But when it was too heavy he turned it round on his shoulders.,حَدَّثَنَا قُتَيْبَةُ بْنُ سَعِيدٍ، حَدَّثَنَا عَبْدُ الْعَزِيزِ، عَنْ عُمَارَةَ بْنِ غَزِيَّةَ، عَنْ عَبَّادِ بْنِ تَمِيمٍ، أَنَّ عَبْدَ اللَّهِ بْنَ زَيْدٍ، قَالَ اسْتَسْقَى رَسُولُ اللَّهِ صلى الله عليه وسلم وَعَلَيْهِ خَمِيصَةٌ لَهُ سَوْدَاءُ فَأَرَادَ رَسُولُ اللَّهِ صلى الله عليه وسلم أَنْ يَأْخُذَ بِأَسْفَلِهَا فَيَجْعَلَهُ أَعْلاَهَا فَلَمَّا ثَقُلَتْ قَلَبَهَا عَلَى عَاتِقِهِ ‏.‏,حَدَّثَنَا قُتَيْبَةُ بْنُ سَعِيدٍ، حَدَّثَنَا عَبْدُ الْعَزِيزِ، عَنْ عُمَارَةَ بْنِ غَزِيَّةَ، عَنْ عَبَّادِ بْنِ تَمِيمٍ، أَنَّ عَبْدَ اللَّهِ بْنَ زَيْدٍ، قَالَ,اسْتَسْقَى رَسُولُ اللَّهِ صلى الله عليه وسلم وَعَلَيْهِ خَمِيصَةٌ لَهُ سَوْدَاءُ فَأَرَادَ رَسُولُ اللَّهِ صلى الله عليه وسلم أَنْ يَأْخُذَ بِأَسْفَلِهَا فَيَجْعَلَهُ أَعْلاَهَا فَلَمَّا ثَقُلَتْ قَلَبَهَا عَلَى عَاتِقِهِ,nan,Sahih - Authentic,صحيح
3.0,The Book Of The Prayer For Rain (Kitab al-Istisqa'),كتاب الاستسقاء,1.0,Collection Of Chapters Regarding Salat Al-Istisqa',باب,1031.0,"Narrated Abdullah ibn Abbas: Ishaq ibn Abdullah ibn Kinanah reported: Al-Walid ibn Utbah or (according to the version of Uthman) al-Walid ibn Uqbah, the then governor of Medina, sent me to Ibn Abbas to ask him about the prayer for rain offered by the Messenger of Allah (ﷺ). He said: The Messenger of Allah (ﷺ) went out wearing old clothes in a humble and lowly manner until he reached the place of prayer. He then ascended the pulpit, but he did not deliver the sermon as you deliver (usually).He remained engaged in making supplication, showing humbleness (to Allah) and uttering the takbir (Allah is most great). He then offered two rak'ahs of prayer as done on the 'Id (festival).Abu Dawud said: This is the version of al-Nufail. What is correct is Ibn Utbah's",Narrated Abdullah ibn Abbas:,"Ishaq ibn Abdullah ibn Kinanah reported: Al-Walid ibn Utbah or (according to the version of Uthman) al-Walid ibn Uqbah, the then governor of Medina, sent me to Ibn Abbas to ask him about the prayer for rain offered by the Messenger of Allah (ﷺ). He said: The Messenger of Allah (ﷺ) went out wearing old clothes in a humble and lowly manner until he reached the place of prayer. He then ascended the pulpit, but he did not deliver the sermon as you deliver (usually).He remained engaged in making supplication, showing humbleness (to Allah) and uttering the takbir (Allah is most great). He then offered two rak'ahs of prayer as done on the 'Id (festival).Abu Dawud said: This is the version of al-Nufail. What is correct is Ibn Utbah's",حَدَّثَنَا النُّفَيْلِيُّ، وَعُثْمَانُ بْنُ أَبِي شَيْبَةَ، نَحْوَهُ قَالاَ حَدَّثَنَا حَاتِمُ بْنُ إِسْمَاعِيلَ، حَدَّثَنَا هِشَامُ بْنُ إِسْحَاقَ بْنِ عَبْدِ اللَّهِ بْنِ كِنَانَةَ، قَالَ أَخْبَرَنِي أَبِي قَالَ، أَرْسَلَنِي الْوَلِيدُ بْنُ عُتْبَةَ - قَالَ عُثْمَانُ ابْنُ عُقْبَةَ وَكَانَ أَمِيرَ الْمَدِينَةِ - إِلَى ابْنِ عَبَّاسٍ أَسْأَلُهُ عَنْ صَلاَةِ، رَسُولِ اللَّهِ صلى الله عليه وسلم فِي الاِسْتِسْقَاءِ فَقَالَ خَرَجَ رَسُولُ اللَّهِ صلى الله عليه وسلم مُتَبَذِّلاً مُتَوَاضِعًا مُتَضَرِّعًا حَتَّى أَتَى الْمُصَلَّى - زَادَ عُثْمَانُ فَرَقِيَ عَلَى الْمِنْبَرِ ثُمَّ اتَّفَقَا - وَلَمْ يَخْطُبْ خُطَبَكُمْ هَذِهِ وَلَكِنْ لَمْ يَزَلْ فِي الدُّعَاءِ وَالتَّضَرُّعِ وَالتَّكْبِيرِ ثُمَّ صَلَّى رَكْعَتَيْنِ كَمَا يُصَلِّي فِي الْعِيدِ ‏.‏ قَالَ أَبُو دَاوُدَ وَالإِخْبَارُ لِلنُّفَيْلِيِّ وَالصَّوَابُ ابْنُ عُتْبَةَ ‏.‏,حَدَّثَنَا النُّفَيْلِيُّ، وَعُثْمَانُ بْنُ أَبِي شَيْبَةَ، نَحْوَهُ قَالاَ حَدَّثَنَا حَاتِمُ بْنُ إِسْمَاعِيلَ، حَدَّثَنَا هِشَامُ بْنُ إِسْحَاقَ بْنِ عَبْدِ اللَّهِ بْنِ كِنَانَةَ، قَالَ أَخْبَرَنِي أَبِي قَالَ، أَرْسَلَنِي الْوَلِيدُ بْنُ عُتْبَةَ - قَالَ عُثْمَانُ ابْنُ عُقْبَةَ وَكَانَ أَمِيرَ الْمَدِينَةِ - إِلَى ابْنِ عَبَّاسٍ,أَسْأَلُهُ عَنْ صَلاَةِ، رَسُولِ اللَّهِ صلى الله عليه وسلم فِي الاِسْتِسْقَاءِ فَقَالَ خَرَجَ رَسُولُ اللَّهِ صلى الله عليه وسلم مُتَبَذِّلاً مُتَوَاضِعًا مُتَضَرِّعًا حَتَّى أَتَى الْمُصَلَّى - زَادَ عُثْمَانُ فَرَقِيَ عَلَى الْمِنْبَرِ ثُمَّ اتَّفَقَا - وَلَمْ يَخْطُبْ خُطَبَكُمْ هَذِهِ وَلَكِنْ لَمْ يَزَلْ فِي الدُّعَاءِ وَالتَّضَرُّعِ وَالتَّكْبِيرِ ثُمَّ صَلَّى رَكْعَتَيْنِ كَمَا يُصَلِّي فِي الْعِيدِ ‏.‏ قَالَ أَبُو دَاوُدَ وَالإِخْبَارُ لِلنُّفَيْلِيِّ وَالصَّوَابُ ابْنُ عُتْبَةَ ‏.‏,nan,Hasan - Good,حسن
3.0,The Book Of The Prayer For Rain (Kitab al-Istisqa'),كتاب الاستسقاء,2.0,At Which Point Does He (saws) Turn His Rida' Around When Seeking Rain?,باب فِي أَىِّ وَقْتٍ يُحَوِّلُ رِدَاءَهُ إِذَا اسْتَسْقَى,1032.0,"Abd Allah b. Zaid said: The Messenger of Allah (pbuh)went out to the place of prayer to pray for rain.When he wanted to make supplication, he faced the qiblah and turned around his cloak.",Abd Allah b. Zaid said:,"The Messenger of Allah (pbuh)went out to the place of prayer to pray for rain.When he wanted to make supplication, he faced the qiblah and turned around his cloak.",حَدَّثَنَا عَبْدُ اللَّهِ بْنُ مَسْلَمَةَ، حَدَّثَنَا سُلَيْمَانُ، - يَعْنِي ابْنَ بِلاَلٍ - عَنْ يَحْيَى، عَنْ أَبِي بَكْرِ بْنِ مُحَمَّدٍ، عَنْ عَبَّادِ بْنِ تَمِيمٍ، أَنَّ عَبْدَ اللَّهِ بْنَ زَيْدٍ، أَخْبَرَهُ أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم خَرَجَ إِلَى الْمُصَلَّى يَسْتَسْقِي وَأَنَّهُ لَمَّا أَرَادَ أَنْ يَدْعُوَ اسْتَقْبَلَ الْقِبْلَةَ ثُمَّ حَوَّلَ رِدَاءَهُ ‏.‏,حَدَّثَنَا عَبْدُ اللَّهِ بْنُ مَسْلَمَةَ، حَدَّثَنَا سُلَيْمَانُ، يَعْنِي ابْنَ بِلاَلٍ عَنْ يَحْيَى، عَنْ أَبِي بَكْرِ بْنِ مُحَمَّدٍ، عَنْ عَبَّادِ بْنِ تَمِيمٍ، أَنَّ عَبْدَ اللَّهِ بْنَ زَيْدٍ، أَخْبَرَهُ,أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم خَرَجَ إِلَى الْمُصَلَّى يَسْتَسْقِي وَأَنَّهُ لَمَّا أَرَادَ أَنْ يَدْعُوَ اسْتَقْبَلَ الْقِبْلَةَ ثُمَّ حَوَّلَ رِدَاءَهُ,nan,Sahih - Authentic,صحيح
3.0,The Book Of The Prayer For Rain (Kitab al-Istisqa'),كتاب الاستسقاء,2.0,At Which Point Does He (saws) Turn His Rida' Around When Seeking Rain?,باب فِي أَىِّ وَقْتٍ يُحَوِّلُ رِدَاءَهُ إِذَا اسْتَسْقَى,1033.0,"Narrated Abd Allah b. Zaid al Mazini: Abd Allah b. Zaid al Mazini said: The Messenger of Allah (pbuh) went out to the place of prayer and made supplication or rain, and turned around his cloak when the faced the qiblah.",Narrated Abd Allah b. Zaid al Mazini:,"Abd Allah b. Zaid al Mazini said: The Messenger of Allah (pbuh) went out to the place of prayer and made supplication or rain, and turned around his cloak when the faced the qiblah.",حَدَّثَنَا الْقَعْنَبِيُّ، عَنْ مَالِكٍ، عَنْ عَبْدِ اللَّهِ بْنِ أَبِي بَكْرٍ، أَنَّهُ سَمِعَ عَبَّادَ بْنَ تَمِيمٍ، يَقُولُ سَمِعْتُ عَبْدَ اللَّهِ بْنَ زَيْدٍ الْمَازِنِيَّ، يَقُولُ خَرَجَ رَسُولُ اللَّهِ صلى الله عليه وسلم إِلَى الْمُصَلَّى فَاسْتَسْقَى وَحَوَّلَ رِدَاءَهُ حِينَ اسْتَقْبَلَ الْقِبْلَةَ ‏.‏,حَدَّثَنَا الْقَعْنَبِيُّ، عَنْ مَالِكٍ، عَنْ عَبْدِ اللَّهِ بْنِ أَبِي بَكْرٍ، أَنَّهُ سَمِعَ عَبَّادَ بْنَ تَمِيمٍ، يَقُولُ,سَمِعْتُ عَبْدَ اللَّهِ بْنَ زَيْدٍ الْمَازِنِيَّ، يَقُولُ خَرَجَ رَسُولُ اللَّهِ صلى الله عليه وسلم إِلَى الْمُصَلَّى فَاسْتَسْقَى وَحَوَّلَ رِدَاءَهُ حِينَ اسْتَقْبَلَ الْقِبْلَةَ,nan,Sahih - Authentic,صحيح
3.0,The Book Of The Prayer For Rain (Kitab al-Istisqa'),كتاب الاستسقاء,3.0,Raising The Hands During Istisqa',باب رَفْعِ الْيَدَيْنِ فِي الاِسْتِسْقَاءِ,1034.0,"Narrated Umayr, the client of AbulLahm: Umayr saw the Prophet (ﷺ) praying for rain at Ahjar az-Zayt near az-Zawra', standing, making supplication, praying for rain and raising his hands in front of his face, but not lifting them above his head.","Narrated Umayr, the client of AbulLahm:","Umayr saw the Prophet (ﷺ) praying for rain at Ahjar az-Zayt near az-Zawra', standing, making supplication, praying for rain and raising his hands in front of his face, but not lifting them above his head.",حَدَّثَنَا مُحَمَّدُ بْنُ سَلَمَةَ الْمُرَادِيُّ، أَخْبَرَنَا ابْنُ وَهْبٍ، عَنْ حَيْوَةَ، وَعُمَرَ بْنِ مَالِكٍ، عَنِ ابْنِ الْهَادِ، عَنْ مُحَمَّدِ بْنِ إِبْرَاهِيمَ، عَنْ عُمَيْرٍ، مَوْلَى بَنِي آبِي اللَّحْمِ أَنَّهُ رَأَى النَّبِيَّ صلى الله عليه وسلم يَسْتَسْقِي عِنْدَ أَحْجَارِ الزَّيْتِ قَرِيبًا مِنَ الزَّوْرَاءِ قَائِمًا يَدْعُو يَسْتَسْقِي رَافِعًا يَدَيْهِ قِبَلَ وَجْهِهِ لاَ يُجَاوِزُ بِهِمَا رَأْسَهُ ‏.‏,حَدَّثَنَا مُحَمَّدُ بْنُ سَلَمَةَ الْمُرَادِيُّ، أَخْبَرَنَا ابْنُ وَهْبٍ، عَنْ حَيْوَةَ، وَعُمَرَ بْنِ مَالِكٍ، عَنِ ابْنِ الْهَادِ، عَنْ مُحَمَّدِ بْنِ إِبْرَاهِيمَ، عَنْ عُمَيْرٍ، مَوْلَى بَنِي آبِي اللَّحْمِ,أَنَّهُ رَأَى النَّبِيَّ صلى الله عليه وسلم يَسْتَسْقِي عِنْدَ أَحْجَارِ الزَّيْتِ قَرِيبًا مِنَ الزَّوْرَاءِ قَائِمًا يَدْعُو يَسْتَسْقِي رَافِعًا يَدَيْهِ قِبَلَ وَجْهِهِ لاَ يُجَاوِزُ بِهِمَا رَأْسَهُ,nan,Sahih - Authentic,صحيح
3.0,The Book Of The Prayer For Rain (Kitab al-Istisqa'),كتاب الاستسقاء,3.0,Raising The Hands During Istisqa',باب رَفْعِ الْيَدَيْنِ فِي الاِسْتِسْقَاءِ,1035.0,"Narrated Jabir ibn Abdullah: The people came to the Prophet (ﷺ) weeping (due to drought). He said (making supplication): O Allah! give us rain which will replenish us, abundant, fertilising and profitable, not injurious, granting it now without delay. He (the narrator) said: Thereupon the sky became overcast.",Narrated Jabir ibn Abdullah:,"The people came to the Prophet (ﷺ) weeping (due to drought). He said (making supplication): O Allah! give us rain which will replenish us, abundant, fertilising and profitable, not injurious, granting it now without delay. He (the narrator) said: Thereupon the sky became overcast.",حَدَّثَنَا ابْنُ أَبِي خَلَفٍ، حَدَّثَنَا مُحَمَّدُ بْنُ عُبَيْدٍ، حَدَّثَنَا مِسْعَرٌ، عَنْ يَزِيدَ الْفَقِيرِ، عَنْ جَابِرِ بْنِ عَبْدِ اللَّهِ، قَالَ أَتَتِ النَّبِيَّ صلى الله عليه وسلم بَوَاكِي فَقَالَ ‏ ‏ اللَّهُمَّ اسْقِنَا غَيْثًا مُغِيثًا مَرِيئًا مَرِيعاً نَافِعًا غَيْرَ ضَارٍّ عَاجِلاً غَيْرَ آجِلٍ ‏‏ ‏.‏ قَالَ فَأَطْبَقَتْ عَلَيْهِمُ السَّمَاءُ ‏.‏,حَدَّثَنَا ابْنُ أَبِي خَلَفٍ، حَدَّثَنَا مُحَمَّدُ بْنُ عُبَيْدٍ، حَدَّثَنَا مِسْعَرٌ، عَنْ يَزِيدَ الْفَقِيرِ، عَنْ جَابِرِ بْنِ عَبْدِ اللَّهِ، قَالَ,أَتَتِ النَّبِيَّ صلى الله عليه وسلم بَوَاكِي فَقَالَ اللَّهُمَّ اسْقِنَا غَيْثًا مُغِيثًا مَرِيئًا مَرِيعاً نَافِعًا غَيْرَ ضَارٍّ عَاجِلاً غَيْرَ آجِلٍ قَالَ فَأَطْبَقَتْ عَلَيْهِمُ السَّمَاءُ,nan,Sahih - Authentic,صحيح
3.0,The Book Of The Prayer For Rain (Kitab al-Istisqa'),كتاب الاستسقاء,3.0,Raising The Hands During Istisqa',باب رَفْعِ الْيَدَيْنِ فِي الاِسْتِسْقَاءِ,1036.0,Narrated Anas: The Prophet (peace be upon him) was not accustomed to raise his hands in any supplication he made except when praying for rain.He would then raise them high enough so much so that the whiteness of his armpits was visible.,Narrated Anas:,The Prophet (peace be upon him) was not accustomed to raise his hands in any supplication he made except when praying for rain.He would then raise them high enough so much so that the whiteness of his armpits was visible.,حَدَّثَنَا نَصْرُ بْنُ عَلِيٍّ، أَخْبَرَنَا يَزِيدُ بْنُ زُرَيْعٍ، حَدَّثَنَا سَعِيدٌ، عَنْ قَتَادَةَ، عَنْ أَنَسٍ، أَنَّ النَّبِيَّ صلى الله عليه وسلم كَانَ لاَ يَرْفَعُ يَدَيْهِ فِي شَىْءٍ مِنَ الدُّعَاءِ إِلاَّ فِي الاِسْتِسْقَاءِ فَإِنَّهُ كَانَ يَرْفَعُ يَدَيْهِ حَتَّى يُرَى بَيَاضُ إِبْطَيْهِ ‏.‏,حَدَّثَنَا نَصْرُ بْنُ عَلِيٍّ، أَخْبَرَنَا يَزِيدُ بْنُ زُرَيْعٍ، حَدَّثَنَا سَعِيدٌ، عَنْ قَتَادَةَ، عَنْ أَنَسٍ،,أَنَّ النَّبِيَّ صلى الله عليه وسلم كَانَ لاَ يَرْفَعُ يَدَيْهِ فِي شَىْءٍ مِنَ الدُّعَاءِ إِلاَّ فِي الاِسْتِسْقَاءِ فَإِنَّهُ كَانَ يَرْفَعُ يَدَيْهِ حَتَّى يُرَى بَيَاضُ إِبْطَيْهِ,nan,Sahih - Authentic,صحيح
