Chapter_Number,Chapter_English,Chapter_Arabic,Section_Number,Section_English,Section_Arabic,Hadith_number,English_Hadith,English_Isnad,English_Matn,Arabic_Hadith,Arabic_Isnad,Arabic_Matn,Arabic_Comment,English_Grade,Arabic_Grade
36,Signet-Rings (Kitab Al-Khatam),كتاب الخاتم,1571, What Has Been Reported About Using A Ring,باب مَا جَاءَ فِي اتِّخَاذِ الْخَاتَمِ,4080,"Narrated Anas bin Malik: The Messenger of Allah (ﷺ) wanted to write to some persian rulers. He was told that they would not read a letter without a seal in the form of a silver ring on which he engraved ""Muhammad the Messenger of Allah.""",Narrated Anas bin Malik:,"The Messenger of Allah (ﷺ) wanted to write to some persian rulers. He was told that they would not read a letter without a seal in the form of a silver ring on which he engraved ""Muhammad the Messenger of Allah.""",حَدَّثَنَا عَبْدُ الرَّحِيمِ بْنُ مُطَرِّفٍ الرُّؤَاسِيُّ، حَدَّثَنَا عِيسَى، عَنْ سَعِيدٍ، عَنْ قَتَادَةَ، عَنْ أَنَسِ بْنِ مَالِكٍ، قَالَ أَرَادَ رَسُولُ اللَّهِ صلى الله عليه وسلم أَنْ يَكْتُبَ إِلَى بَعْضِ الأَعَاجِمِ فَقِيلَ لَهُ إِنَّهُمْ لاَ يَقْرَءُونَ كِتَابًا إِلاَّ بِخَاتَمٍ فَاتَّخَذَ خَاتَمًا مِنْ فِضَّةٍ وَنَقَشَ فِيهِ ‏ ‏ مُحَمَّدٌ رَسُولُ اللَّهِ ‏‏ ‏.‏, حَدَّثَنَا عَبْدُ الرَّحِيمِ بْنُ مُطَرِّفٍ الرُّؤَاسِيُّ، حَدَّثَنَا عِيسَى، عَنْ سَعِيدٍ، عَنْ قَتَادَةَ، عَنْ أَنَسِ بْنِ مَالِكٍ، قَالَ, أَرَادَ رَسُولُ اللَّهِ صلى الله عليه وسلم أَنْ يَكْتُبَ إِلَى بَعْضِ الأَعَاجِمِ فَقِيلَ لَهُ إِنَّهُمْ لاَ يَقْرَءُونَ كِتَابًا إِلاَّ بِخَاتَمٍ فَاتَّخَذَ خَاتَمًا مِنْ فِضَّةٍ وَنَقَشَ فِيهِ مُحَمَّدٌ رَسُولُ اللَّهِ,nan,Sahih - Authentic,صحيح
36,Signet-Rings (Kitab Al-Khatam),كتاب الخاتم,1571, What Has Been Reported About Using A Ring,باب مَا جَاءَ فِي اتِّخَاذِ الْخَاتَمِ,4081,"The tradition mentioned above has also been transmitted by Anas through a different chain of narrators. This version as transmitted by 'Isa b. Yunus adds: It remained in his hand until he died, in the hand of 'Abu Bakr until he died, in the hand of 'Umar until he died, and in the hand of 'Uthman. When he was near a well, it fell down in it. He ordered to take it out, but it could not be found.",The tradition mentioned above has also been transmitted by Anas through a different chain of narrators. This version as transmitted by 'Isa b. Yunus adds:,"It remained in his hand until he died, in the hand of 'Abu Bakr until he died, in the hand of 'Umar until he died, and in the hand of 'Uthman. When he was near a well, it fell down in it. He ordered to take it out, but it could not be found.",حَدَّثَنَا وَهْبُ بْنُ بَقِيَّةَ، عَنْ خَالِدٍ، عَنْ سَعِيدٍ، عَنْ قَتَادَةَ، عَنْ أَنَسٍ، بِمَعْنَى حَدِيثِ عِيسَى بْنِ يُونُسَ زَادَ فَكَانَ فِي يَدِهِ حَتَّى قُبِضَ وَفِي يَدِ أَبِي بَكْرٍ حَتَّى قُبِضَ وَفِي يَدِ عُمَرَ حَتَّى قُبِضَ وَفِي يَدِ عُثْمَانَ فَبَيْنَمَا هُوَ عِنْدَ بِئْرٍ إِذْ سَقَطَ فِي الْبِئْرِ فَأَمَرَ بِهَا فَنُزِحَتْ فَلَمْ يُقْدَرْ عَلَيْهِ ‏.‏, حَدَّثَنَا وَهْبُ بْنُ بَقِيَّةَ، عَنْ خَالِدٍ، عَنْ سَعِيدٍ، عَنْ قَتَادَةَ، عَنْ أَنَسٍ، بِمَعْنَى حَدِيثِ عِيسَى بْنِ يُونُسَ, زَادَ فَكَانَ فِي يَدِهِ حَتَّى قُبِضَ وَفِي يَدِ أَبِي بَكْرٍ حَتَّى قُبِضَ وَفِي يَدِ عُمَرَ حَتَّى قُبِضَ وَفِي يَدِ عُثْمَانَ فَبَيْنَمَا هُوَ عِنْدَ بِئْرٍ إِذْ سَقَطَ فِي الْبِئْرِ فَأَمَرَ بِهَا فَنُزِحَتْ فَلَمْ يُقْدَرْ عَلَيْهِ,nan,Sahih in chain,صحيح الإسناد
36,Signet-Rings (Kitab Al-Khatam),كتاب الخاتم,1571, What Has Been Reported About Using A Ring,باب مَا جَاءَ فِي اتِّخَاذِ الْخَاتَمِ,4082,Narrated Anas: The signet-ring of the Prophet (ﷺ) was of silver with an Abyssinian stone.,Narrated Anas:,The signet-ring of the Prophet (ﷺ) was of silver with an Abyssinian stone.,حَدَّثَنَا قُتَيْبَةُ بْنُ سَعِيدٍ، وَأَحْمَدُ بْنُ صَالِحٍ، قَالاَ حَدَّثَنَا ابْنُ وَهْبٍ، أَخْبَرَنِي يُونُسُ بْنُ يَزِيدَ، عَنِ ابْنِ شِهَابٍ، قَالَ حَدَّثَنِي أَنَسٌ، قَالَ كَانَ خَاتَمُ النَّبِيِّ صلى الله عليه وسلم مِنْ وَرِقٍ فَصُّهُ حَبَشِيٌّ ‏.‏, حَدَّثَنَا قُتَيْبَةُ بْنُ سَعِيدٍ، وَأَحْمَدُ بْنُ صَالِحٍ، قَالاَ حَدَّثَنَا ابْنُ وَهْبٍ، أَخْبَرَنِي يُونُسُ بْنُ يَزِيدَ، عَنِ ابْنِ شِهَابٍ، قَالَ حَدَّثَنِي أَنَسٌ،, قَالَ كَانَ خَاتَمُ النَّبِيِّ صلى الله عليه وسلم مِنْ وَرِقٍ فَصُّهُ حَبَشِيٌّ,nan,Sahih - Authentic,صحيح
36,Signet-Rings (Kitab Al-Khatam),كتاب الخاتم,1571, What Has Been Reported About Using A Ring,باب مَا جَاءَ فِي اتِّخَاذِ الْخَاتَمِ,4083,Narrated Anas: The signet-ring of the Prophet (ﷺ) was all of silver as was also its stone.,Narrated Anas:,The signet-ring of the Prophet (ﷺ) was all of silver as was also its stone.,حَدَّثَنَا أَحْمَدُ بْنُ يُونُسَ، حَدَّثَنَا زُهَيْرٌ، حَدَّثَنَا حُمَيْدٌ الطَّوِيلُ، عَنْ أَنَسِ بْنِ مَالِكٍ، قَالَ كَانَ خَاتَمُ النَّبِيِّ صلى الله عليه وسلم مِنْ فِضَّةٍ كُلُّهُ فَصُّهُ مِنْهُ ‏.‏, حَدَّثَنَا أَحْمَدُ بْنُ يُونُسَ، حَدَّثَنَا زُهَيْرٌ، حَدَّثَنَا حُمَيْدٌ الطَّوِيلُ، عَنْ أَنَسِ بْنِ مَالِكٍ،, قَالَ كَانَ خَاتَمُ النَّبِيِّ صلى الله عليه وسلم مِنْ فِضَّةٍ كُلُّهُ فَصُّهُ مِنْهُ,nan,Sahih - Authentic,صحيح
36,Signet-Rings (Kitab Al-Khatam),كتاب الخاتم,1571, What Has Been Reported About Using A Ring,باب مَا جَاءَ فِي اتِّخَاذِ الْخَاتَمِ,4084,"Narrated Ibn 'Umar: The Messenger of Allah (ﷺ) took a signet-ring of gold, and put the stone next the palm of his hand. He engraved on it ""Muhammad, the Messenger of Allah"". The people then took signet-rings of gold. When he saw that they had taken them (like his ring) he threw it away and said: I shall never wear it. He then fashioned a silver ring and engraved on it ""Muhammad, the Messenger of Allah"". Then Abu Bakr wore it after him, then 'Umar wore it after Abu Bakr, and the 'Uthman wore it after 'Umar till it fell down in a well called Aris.Abu Dawud said: The people did not disagree on 'Uthman till the signet-rin fell down from his hand.",Narrated Ibn 'Umar:,"The Messenger of Allah (ﷺ) took a signet-ring of gold, and put the stone next the palm of his hand. He engraved on it ""Muhammad, the Messenger of Allah"". The people then took signet-rings of gold. When he saw that they had taken them (like his ring) he threw it away and said: I shall never wear it. He then fashioned a silver ring and engraved on it ""Muhammad, the Messenger of Allah"". Then Abu Bakr wore it after him, then 'Umar wore it after Abu Bakr, and the 'Uthman wore it after 'Umar till it fell down in a well called Aris.Abu Dawud said: The people did not disagree on 'Uthman till the signet-rin fell down from his hand.","حَدَّثَنَا نُصَيْرُ بْنُ الْفَرَجِ، حَدَّثَنَا أَبُو أُسَامَةَ، عَنْ عُبَيْدِ اللَّهِ، عَنْ نَافِعٍ، عَنِ ابْنِ عُمَرَ، قَالَ اتَّخَذَ رَسُولُ اللَّهِ صلى الله عليه وسلم خَاتَمًا مِنْ ذَهَبٍ وَجَعَلَ فَصَّهُ مِمَّا يَلِي بَطْنَ كَفِّهِ وَنَقَشَ فِيهِ ‏""‏ مُحَمَّدٌ رَسُولُ اللَّهِ ‏""‏ ‏.‏ فَاتَّخَذَ النَّاسُ خَوَاتِمَ الذَّهَبِ فَلَمَّا رَآهُمْ قَدِ اتَّخَذُوهَا رَمَى بِهِ وَقَالَ ‏""‏ لاَ أَلْبَسُهُ أَبَدًا ‏""‏ ‏.‏ ثُمَّ اتَّخَذَ خَاتَمًا مِنْ فِضَّةٍ نَقَشَ فِيهِ ‏""‏ مُحَمَّدٌ رَسُولُ اللَّهِ ‏""‏ ‏.‏ ثُمَّ لَبِسَ الْخَاتَمَ بَعْدَهُ أَبُو بَكْرٍ ثُمَّ لَبِسَهُ بَعْدَ أَبِي بَكْرٍ عُمَرُ ثُمَّ لَبِسَهُ بَعْدَهُ عُثْمَانُ حَتَّى وَقَعَ فِي بِئْرِ أَرِيسَ ‏.‏ قَالَ أَبُو دَاوُدَ وَلَمْ يَخْتَلِفِ النَّاسُ عَلَى عُثْمَانَ حَتَّى سَقَطَ الْخَاتَمُ مِنْ يَدِهِ ‏.‏", حَدَّثَنَا نُصَيْرُ بْنُ الْفَرَجِ، حَدَّثَنَا أَبُو أُسَامَةَ، عَنْ عُبَيْدِ اللَّهِ، عَنْ نَافِعٍ، عَنِ ابْنِ عُمَرَ،, قَالَ اتَّخَذَ رَسُولُ اللَّهِ صلى الله عليه وسلم خَاتَمًا مِنْ ذَهَبٍ وَجَعَلَ فَصَّهُ مِمَّا يَلِي بَطْنَ كَفِّهِ وَنَقَشَ فِيهِ مُحَمَّدٌ رَسُولُ اللَّهِ فَاتَّخَذَ النَّاسُ خَوَاتِمَ الذَّهَبِ فَلَمَّا رَآهُمْ قَدِ اتَّخَذُوهَا رَمَى بِهِ وَقَالَ لاَ أَلْبَسُهُ أَبَدًا ثُمَّ اتَّخَذَ خَاتَمًا مِنْ فِضَّةٍ نَقَشَ فِيهِ مُحَمَّدٌ رَسُولُ اللَّهِ ثُمَّ لَبِسَ الْخَاتَمَ بَعْدَهُ أَبُو بَكْرٍ ثُمَّ لَبِسَهُ بَعْدَ أَبِي بَكْرٍ عُمَرُ ثُمَّ لَبِسَهُ بَعْدَهُ عُثْمَانُ حَتَّى وَقَعَ فِي بِئْرِ أَرِيسَ قَالَ أَبُو دَاوُدَ وَلَمْ يَخْتَلِفِ النَّاسُ عَلَى عُثْمَانَ حَتَّى سَقَطَ الْخَاتَمُ مِنْ يَدِهِ,nan,Sahih - Authentic,صحيح
36,Signet-Rings (Kitab Al-Khatam),كتاب الخاتم,1571, What Has Been Reported About Using A Ring,باب مَا جَاءَ فِي اتِّخَاذِ الْخَاتَمِ,4085,"The tradition mentioned above has also been transmitted by Ibn 'Umar through a different chain of narrators from the Prophet (ﷺ). This version adds: He engraved on it ""Muhammad, the Messenger of Allah."" and said: ""No one must engrave anything in the manner of this signet-ring of mine. He then transmitted the rest of the tradition.",The tradition mentioned above has also been transmitted by Ibn 'Umar through a different chain of narrators from the Prophet (ﷺ). This version adds:,"He engraved on it ""Muhammad, the Messenger of Allah."" and said: ""No one must engrave anything in the manner of this signet-ring of mine. He then transmitted the rest of the tradition.","حَدَّثَنَا عُثْمَانُ بْنُ أَبِي شَيْبَةَ، حَدَّثَنَا سُفْيَانُ بْنُ عُيَيْنَةَ، عَنْ أَيُّوبَ بْنِ مُوسَى، عَنْ نَافِعٍ، عَنِ ابْنِ عُمَرَ، فِي هَذَا الْخَبَرِ عَنِ النَّبِيِّ صلى الله عليه وسلم فَنَقَشَ فِيهِ ‏""‏ مُحَمَّدٌ رَسُولُ اللَّهِ ‏""‏ ‏.‏ وَقَالَ ‏""‏ لاَ يَنْقُشْ أَحَدٌ عَلَى نَقْشِ خَاتَمِي هَذَا ‏""‏ ‏.‏ ثُمَّ سَاقَ الْحَدِيثَ ‏.‏", حَدَّثَنَا عُثْمَانُ بْنُ أَبِي شَيْبَةَ، حَدَّثَنَا سُفْيَانُ بْنُ عُيَيْنَةَ، عَنْ أَيُّوبَ بْنِ مُوسَى، عَنْ نَافِعٍ، عَنِ ابْنِ, عُمَرَ، فِي هَذَا الْخَبَرِ عَنِ النَّبِيِّ صلى الله عليه وسلم فَنَقَشَ فِيهِ مُحَمَّدٌ رَسُولُ اللَّهِ وَقَالَ لاَ يَنْقُشْ أَحَدٌ عَلَى نَقْشِ خَاتَمِي هَذَا ثُمَّ سَاقَ الْحَدِيثَ,nan,Sahih - Authentic,صحيح
36,Signet-Rings (Kitab Al-Khatam),كتاب الخاتم,1571, What Has Been Reported About Using A Ring,باب مَا جَاءَ فِي اتِّخَاذِ الْخَاتَمِ,4086,"The tradition mentioned above has also been transmitted by Ibn 'Umar through different chain of narrators from the Prophet (ﷺ). This version adds: They searched for it but could not find it. 'Uthman then fashioned a signet-ring and engraved on it ""Muhammad, the Messenger of Allah"". He used to wear it or stamp with it.",The tradition mentioned above has also been transmitted by Ibn 'Umar through different chain of narrators from the Prophet (ﷺ). This version adds:,"They searched for it but could not find it. 'Uthman then fashioned a signet-ring and engraved on it ""Muhammad, the Messenger of Allah"". He used to wear it or stamp with it.",حَدَّثَنَا مُحَمَّدُ بْنُ يَحْيَى بْنِ فَارِسٍ، حَدَّثَنَا أَبُو عَاصِمٍ، عَنِ الْمُغِيرَةِ بْنِ زِيَادٍ، عَنْ نَافِعٍ، عَنِ ابْنِ عُمَرَ، بِهَذَا الْخَبَرِ عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ فَالْتَمَسُوهُ فَلَمْ يَجِدُوهُ فَاتَّخَذَ عُثْمَانُ خَاتَمًا وَنَقَشَ فِيهِ ‏ ‏ مُحَمَّدٌ رَسُولُ اللَّهِ ‏‏ ‏.‏ قَالَ فَكَانَ يَخْتِمُ بِهِ أَوْ يَتَخَتَّمُ بِهِ ‏.‏, حَدَّثَنَا مُحَمَّدُ بْنُ يَحْيَى بْنِ فَارِسٍ، حَدَّثَنَا أَبُو عَاصِمٍ، عَنِ الْمُغِيرَةِ بْنِ زِيَادٍ، عَنْ نَافِعٍ، عَنِ ابْنِ, عُمَرَ، بِهَذَا الْخَبَرِ عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ فَالْتَمَسُوهُ فَلَمْ يَجِدُوهُ فَاتَّخَذَ عُثْمَانُ خَاتَمًا وَنَقَشَ فِيهِ مُحَمَّدٌ رَسُولُ اللَّهِ قَالَ فَكَانَ يَخْتِمُ بِهِ أَوْ يَتَخَتَّمُ بِهِ,nan,nan,ضعيف الإسناد منكر المتن
36,Signet-Rings (Kitab Al-Khatam),كتاب الخاتم,1572, What Has Been Reported About Not Using A Ring,باب مَا جَاءَ فِي تَرْكِ الْخَاتَمِ,4087,"Anas b. Malik said that he saw a silver signet-ring on the hand of the Prophet (ﷺ) only for a day. The people then fashioned and wore (rings). The Prophet (ﷺ) then threw it away and the people also threw (them.)


Abu Dawud said: Ziyad b. Sa'd, Shu'aib and Ibn Musafir transmitted it from al-Zuhri. 'Ali said in their versions: ""of silver"".","Anas b. Malik said that he saw a silver signet-ring on the hand of the Prophet (ﷺ) only for a day. The people then fashioned and wore (rings). The Prophet (ﷺ) then threw it away and the people also threw (them.)


Abu Dawud said:","Ziyad b. Sa'd, Shu'aib and Ibn Musafir transmitted it from al-Zuhri. 'Ali said in their versions: ""of silver"".",حَدَّثَنَا مُحَمَّدُ بْنُ سُلَيْمَانَ، لُوَيْنٌ عَنْ إِبْرَاهِيمَ بْنِ سَعْدٍ، عَنِ ابْنِ شِهَابٍ، عَنْ أَنَسِ بْنِ مَالِكٍ، أَنَّهُ رَأَى فِي يَدِ النَّبِيِّ صلى الله عليه وسلم خَاتَمًا مِنْ وَرِقٍ يَوْمًا وَاحِدًا فَصَنَعَ النَّاسُ فَلَبِسُوا وَطَرَحَ النَّبِيُّ صلى الله عليه وسلم فَطَرَحَ النَّاسُ ‏.‏ قَالَ أَبُو دَاوُدَ رَوَاهُ عَنِ الزُّهْرِيِّ زِيَادُ بْنُ سَعْدٍ وَشُعَيْبٌ وَابْنُ مُسَافِرٍ كُلُّهُمْ قَالَ مِنْ وَرِقٍ ‏.‏, حَدَّثَنَا مُحَمَّدُ بْنُ سُلَيْمَانَ، لُوَيْنٌ عَنْ إِبْرَاهِيمَ بْنِ سَعْدٍ، عَنِ ابْنِ شِهَابٍ، عَنْ أَنَسِ بْنِ مَالِكٍ،, أَنَّهُ رَأَى فِي يَدِ النَّبِيِّ صلى الله عليه وسلم خَاتَمًا مِنْ وَرِقٍ يَوْمًا وَاحِدًا فَصَنَعَ النَّاسُ فَلَبِسُوا وَطَرَحَ النَّبِيُّ صلى الله عليه وسلم فَطَرَحَ النَّاسُ قَالَ أَبُو دَاوُدَ رَوَاهُ عَنِ الزُّهْرِيِّ زِيَادُ بْنُ سَعْدٍ وَشُعَيْبٌ وَابْنُ مُسَافِرٍ كُلُّهُمْ قَالَ مِنْ وَرِقٍ,nan,Sahih - Authentic,صحيح
36,Signet-Rings (Kitab Al-Khatam),كتاب الخاتم,1573, What Has Been Reported About The Gold Ring,باب مَا جَاءَ فِي خَاتَمِ الذَّهَبِ,4088,"Narrated Abdullah ibn Mas'ud: The Prophet of Allah (ﷺ) disliked ten things: Yellow colouring, meaning khaluq, dyeing grey hair, trailing the lower garment, wearing a gold signet-ring, a woman decking herself before people who are not within the prohibited degrees, throwing dice, using spells except with the Mu'awwidhatan, wearing amulets, withdrawing the penis before the semen is discharged, in the case of a woman who is wife or not a wife, and having intercourse with a woman who is suckling a child; but he did not declare them to be prohibited.Abu Dawud said: Only the transmitters of Basrah have transmitted this tradition.",Narrated Abdullah ibn Mas'ud:,"The Prophet of Allah (ﷺ) disliked ten things: Yellow colouring, meaning khaluq, dyeing grey hair, trailing the lower garment, wearing a gold signet-ring, a woman decking herself before people who are not within the prohibited degrees, throwing dice, using spells except with the Mu'awwidhatan, wearing amulets, withdrawing the penis before the semen is discharged, in the case of a woman who is wife or not a wife, and having intercourse with a woman who is suckling a child; but he did not declare them to be prohibited.Abu Dawud said: Only the transmitters of Basrah have transmitted this tradition.",حَدَّثَنَا مُسَدَّدٌ، حَدَّثَنَا الْمُعْتَمِرُ، قَالَ سَمِعْتُ الرُّكَيْنَ بْنَ الرَّبِيعِ، يُحَدِّثُ عَنِ الْقَاسِمِ بْنِ حَسَّانَ، عَنْ عَبْدِ الرَّحْمَنِ بْنِ حَرْمَلَةَ، أَنَّ ابْنَ مَسْعُودٍ، كَانَ يَقُولُ كَانَ نَبِيُّ اللَّهِ صلى الله عليه وسلم يَكْرَهُ عَشْرَ خِلاَلٍ الصُّفْرَةَ - يَعْنِي الْخَلُوقَ - وَتَغْيِيرَ الشَّيْبِ وَجَرَّ الإِزَارِ وَالتَّخَتُّمَ بِالذَّهَبِ وَالتَّبَرُّجَ بِالزِّينَةِ لِغَيْرِ مَحِلِّهَا وَالضَّرْبَ بِالْكِعَابِ وَالرُّقَى إِلاَّ بِالْمُعَوِّذَاتِ وَعَقْدَ التَّمَائِمِ وَعَزْلَ الْمَاءِ لِغَيْرِ أَوْ غَيْرِ مَحِلِّهِ أَوْ عَنْ مَحِلِّهِ وَفَسَادَ الصَّبِيِّ غَيْرَ مُحَرِّمِهِ ‏.‏ قَالَ أَبُو دَاوُدَ انْفَرَدَ بِإِسْنَادِ هَذَا الْحَدِيثِ أَهْلُ الْبَصْرَةِ وَاللَّهُ أَعْلَمُ ‏.‏, حَدَّثَنَا مُسَدَّدٌ، حَدَّثَنَا الْمُعْتَمِرُ، قَالَ سَمِعْتُ الرُّكَيْنَ بْنَ الرَّبِيعِ، يُحَدِّثُ عَنِ الْقَاسِمِ بْنِ حَسَّانَ، عَنْ عَبْدِ الرَّحْمَنِ بْنِ حَرْمَلَةَ، أَنَّ ابْنَ, مَسْعُودٍ، كَانَ يَقُولُ كَانَ نَبِيُّ اللَّهِ صلى الله عليه وسلم يَكْرَهُ عَشْرَ خِلاَلٍ الصُّفْرَةَ يَعْنِي الْخَلُوقَ وَتَغْيِيرَ الشَّيْبِ وَجَرَّ الإِزَارِ وَالتَّخَتُّمَ بِالذَّهَبِ وَالتَّبَرُّجَ بِالزِّينَةِ لِغَيْرِ مَحِلِّهَا وَالضَّرْبَ بِالْكِعَابِ وَالرُّقَى إِلاَّ بِالْمُعَوِّذَاتِ وَعَقْدَ التَّمَائِمِ وَعَزْلَ الْمَاءِ لِغَيْرِ أَوْ غَيْرِ مَحِلِّهِ أَوْ عَنْ مَحِلِّهِ وَفَسَادَ الصَّبِيِّ غَيْرَ مُحَرِّمِهِ قَالَ أَبُو دَاوُدَ انْفَرَدَ بِإِسْنَادِ هَذَا الْحَدِيثِ أَهْلُ الْبَصْرَةِ وَاللَّهُ أَعْلَمُ,nan,Munkar,منكر
36,Signet-Rings (Kitab Al-Khatam),كتاب الخاتم,1574, Iron Rings,باب مَا جَاءَ فِي خَاتَمِ الْحَدِيدِ,4089,"Narrated Buraydah ibn al-Hasib: A man came to the Prophet (ﷺ) and he was wearing a signet-ring of yellow copper. He said to him: How is it that I notice the odour of idols in you? So he threw it away, and came wearing an iron signet ring. He (the Prophet) said: What is it that I see you wearing the adornment of the inhabitants of Hell? So he threw it away. He asked: Messenger of Allah, what material I must use? He said: Make it of silver, but do not weigh it as much as a mithqal,The narrator Muhammad did not say: "" 'Abd Allah b. Muslim,"" and al-Hasan did not say: ""al-Sulami al-Marwazi.""",Narrated Buraydah ibn al-Hasib:,"A man came to the Prophet (ﷺ) and he was wearing a signet-ring of yellow copper. He said to him: How is it that I notice the odour of idols in you? So he threw it away, and came wearing an iron signet ring. He (the Prophet) said: What is it that I see you wearing the adornment of the inhabitants of Hell? So he threw it away. He asked: Messenger of Allah, what material I must use? He said: Make it of silver, but do not weigh it as much as a mithqal,The narrator Muhammad did not say: "" 'Abd Allah b. Muslim,"" and al-Hasan did not say: ""al-Sulami al-Marwazi.""","حَدَّثَنَا الْحَسَنُ بْنُ عَلِيٍّ، وَمُحَمَّدُ بْنُ عَبْدِ الْعَزِيزِ بْنِ أَبِي رِزْمَةَ، - الْمَعْنَى - أَنَّ زَيْدَ بْنَ حُبَابٍ، أَخْبَرَهُمْ عَنْ عَبْدِ اللَّهِ بْنِ مُسْلِمٍ السُّلَمِيِّ الْمَرْوَزِيِّ أَبِي طَيْبَةَ، عَنْ عَبْدِ اللَّهِ بْنِ بُرَيْدَةَ، عَنْ أَبِيهِ، أَنَّ رَجُلاً، جَاءَ إِلَى النَّبِيِّ صلى الله عليه وسلم وَعَلَيْهِ خَاتَمٌ مِنْ شَبَهٍ فَقَالَ لَهُ ‏""‏ مَا لِي أَجِدُ مِنْكَ رِيحَ الأَصْنَامِ ‏""‏ ‏.‏ فَطَرَحَهُ ثُمَّ جَاءَ وَعَلَيْهِ خَاتَمٌ مِنْ حَدِيدٍ فَقَالَ ‏""‏ مَا لِي أَرَى عَلَيْكَ حِلْيَةَ أَهْلِ النَّارِ ‏""‏ ‏.‏ فَطَرَحَهُ فَقَالَ يَا رَسُولَ اللَّهِ مِنْ أَىِّ شَىْءٍ أَتَّخِذُهُ قَالَ ‏""‏ اتَّخِذْهُ مِنْ وَرِقٍ وَلاَ تُتِمَّهُ مِثْقَالاً ‏""‏ ‏.‏ وَلَمْ يَقُلْ مُحَمَّدٌ عَبْدِ اللَّهِ بْنِ مُسْلِمٍ ‏.‏ وَلَمْ يَقُلِ الْحَسَنُ السُّلَمِيِّ الْمَرْوَزِيِّ ‏.‏", حَدَّثَنَا الْحَسَنُ بْنُ عَلِيٍّ، وَمُحَمَّدُ بْنُ عَبْدِ الْعَزِيزِ بْنِ أَبِي رِزْمَةَ، الْمَعْنَى أَنَّ زَيْدَ بْنَ حُبَابٍ، أَخْبَرَهُمْ عَنْ عَبْدِ اللَّهِ بْنِ مُسْلِمٍ السُّلَمِيِّ الْمَرْوَزِيِّ أَبِي طَيْبَةَ، عَنْ عَبْدِ اللَّهِ بْنِ بُرَيْدَةَ، عَنْ, أَبِيهِ، أَنَّ رَجُلاً، جَاءَ إِلَى النَّبِيِّ صلى الله عليه وسلم وَعَلَيْهِ خَاتَمٌ مِنْ شَبَهٍ فَقَالَ لَهُ مَا لِي أَجِدُ مِنْكَ رِيحَ الأَصْنَامِ فَطَرَحَهُ ثُمَّ جَاءَ وَعَلَيْهِ خَاتَمٌ مِنْ حَدِيدٍ فَقَالَ مَا لِي أَرَى عَلَيْكَ حِلْيَةَ أَهْلِ النَّارِ فَطَرَحَهُ فَقَالَ يَا رَسُولَ اللَّهِ مِنْ أَىِّ شَىْءٍ أَتَّخِذُهُ قَالَ اتَّخِذْهُ مِنْ وَرِقٍ وَلاَ تُتِمَّهُ مِثْقَالاً وَلَمْ يَقُلْ مُحَمَّدٌ عَبْدِ اللَّهِ بْنِ مُسْلِمٍ وَلَمْ يَقُلِ الْحَسَنُ السُّلَمِيِّ الْمَرْوَزِيِّ,nan,Daif - Weak,ضعيف
