Chapter_Number,Chapter_English,Chapter_Arabic,Section_Number,Section_English,Section_Arabic,Hadith_number,English_Hadith,English_Isnad,English_Matn,Arabic_Hadith,Arabic_Isnad,Arabic_Matn,Arabic_Comment,English_Grade,Arabic_Grade
29,Chapters on Food,كتاب الأطعمة,nan,nan,nan,3299,"‘Abdullah bin Salam said: “When the Prophet (ﷺ) came to Al-Madinah, the people rushed to meet him, and it was said: ‘The Messenger of Allah (ﷺ) has come! The Messenger of Allah (ﷺ) has come! The Messenger of Allah (ﷺ) has come!’ Three times. I came with the people to see him, and when I saw his face clearly, I knew that his face was not the face of a liar. The first thing I heard him say was when he said: ‘O people! Spread (the greeting of) Salam, feed others, uphold the ties of kinship, and pray during the night when people are sleeping, and you will enter Paradise with Salam.”*",‘Abdullah bin Salam said:,"“When the Prophet (ﷺ) came to Al-Madinah, the people rushed to meet him, and it was said: ‘The Messenger of Allah (ﷺ) has come! The Messenger of Allah (ﷺ) has come! The Messenger of Allah (ﷺ) has come!’ Three times. I came with the people to see him, and when I saw his face clearly, I knew that his face was not the face of a liar. The first thing I heard him say was when he said: ‘O people! Spread (the greeting of) Salam, feed others, uphold the ties of kinship, and pray during the night when people are sleeping, and you will enter Paradise with Salam.”*",حَدَّثَنَا أَبُو بَكْرِ بْنُ أَبِي شَيْبَةَ، حَدَّثَنَا أَبُو أُسَامَةَ، عَنْ عَوْفٍ، عَنْ زُرَارَةَ بْنِ أَوْفَى، حَدَّثَنِي عَبْدُ اللَّهِ بْنُ سَلاَمٍ، قَالَ لَمَّا قَدِمَ النَّبِيُّ ـ صلى الله عليه وسلم ـ الْمَدِينَةَ انْجَفَلَ النَّاسُ قِبَلَهُ وَقِيلَ قَدْ قَدِمَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ قَدْ قَدِمَ رَسُولُ اللَّهِ قَدْ قَدِمَ رَسُولُ اللَّهِ ‏.‏ ثَلاَثًا فَجِئْتُ فِي النَّاسِ لأَنْظُرَ فَلَمَّا تَبَيَّنْتُ وَجْهَهُ عَرَفْتُ أَنَّ وَجْهَهُ لَيْسَ بِوَجْهِ كَذَّابٍ فَكَانَ أَوَّلَ شَىْءٍ سَمِعْتُهُ تَكَلَّمَ بِهِ أَنْ قَالَ ‏ ‏ يَا أَيُّهَا النَّاسُ أَفْشُوا السَّلاَمَ وَأَطْعِمُوا الطَّعَامَ وَصِلُوا الأَرْحَامَ وَصَلُّوا بِاللَّيْلِ وَالنَّاسُ نِيَامٌ تَدْخُلُوا الْجَنَّةَ بِسَلاَمٍ ‏‏ ‏.‏,حَدَّثَنَا أَبُو بَكْرِ بْنُ أَبِي شَيْبَةَ، حَدَّثَنَا أَبُو أُسَامَةَ، عَنْ عَوْفٍ، عَنْ زُرَارَةَ بْنِ أَوْفَى، حَدَّثَنِي عَبْدُ اللَّهِ بْنُ سَلاَمٍ،,قَالَ لَمَّا قَدِمَ النَّبِيُّ صلى الله عليه وسلم الْمَدِينَةَ انْجَفَلَ النَّاسُ قِبَلَهُ وَقِيلَ قَدْ قَدِمَ رَسُولُ اللَّهِ صلى الله عليه وسلم قَدْ قَدِمَ رَسُولُ اللَّهِ قَدْ قَدِمَ رَسُولُ اللَّهِ ثَلاَثًا فَجِئْتُ فِي النَّاسِ لأَنْظُرَ فَلَمَّا تَبَيَّنْتُ وَجْهَهُ عَرَفْتُ أَنَّ وَجْهَهُ لَيْسَ بِوَجْهِ كَذَّابٍ فَكَانَ أَوَّلَ شَىْءٍ سَمِعْتُهُ تَكَلَّمَ بِهِ أَنْ قَالَ يَا أَيُّهَا النَّاسُ أَفْشُوا السَّلاَمَ وَأَطْعِمُوا الطَّعَامَ وَصِلُوا الأَرْحَامَ وَصَلُّوا بِاللَّيْلِ وَالنَّاسُ نِيَامٌ تَدْخُلُوا الْجَنَّةَ بِسَلاَمٍ, ,Sahih - Authentic,صحيح
29,Chapters on Food,كتاب الأطعمة,nan,nan,nan,3300,"‘Abdullah bin ‘Umar used to say that the Messenger of Allah (ﷺ) said: “Spread (the greeting og) Salam, offer food (to the needy), and be brothers as Allah, the Mighty and Sublime, has honored you.”",‘Abdullah bin ‘Umar used to say that the Messenger of Allah (ﷺ) said:,"“Spread (the greeting og) Salam, offer food (to the needy), and be brothers as Allah, the Mighty and Sublime, has honored you.”",حَدَّثَنَا مُحَمَّدُ بْنُ يَحْيَى الأَزْدِيُّ، حَدَّثَنَا حَجَّاجُ بْنُ مُحَمَّدٍ، عَنِ ابْنِ جُرَيْجٍ، قَالَ سُلَيْمَانُ بْنُ مُوسَى حُدِّثْنَا عَنْ نَافِعٍ، أَنَّ عَبْدَ اللَّهِ بْنَ عُمَرَ، كَانَ يَقُولُ إِنَّ رَسُولَ اللَّهِ ـ صلى الله عليه وسلم ـ قَالَ ‏ ‏ أَفْشُوا السَّلاَمَ وَأَطْعِمُوا الطَّعَامَ وَكُونُوا إِخْوَانًا كَمَا أَمَرَكُمُ اللَّهُ عَزَّ وَجَلَّ ‏‏ ‏.‏,حَدَّثَنَا مُحَمَّدُ بْنُ يَحْيَى الأَزْدِيُّ، حَدَّثَنَا حَجَّاجُ بْنُ مُحَمَّدٍ، عَنِ ابْنِ جُرَيْجٍ، قَالَ سُلَيْمَانُ بْنُ مُوسَى حُدِّثْنَا عَنْ نَافِعٍ، أَنَّ عَبْدَ اللَّهِ بْنَ,عُمَرَ، كَانَ يَقُولُ إِنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ أَفْشُوا السَّلاَمَ وَأَطْعِمُوا الطَّعَامَ وَكُونُوا إِخْوَانًا كَمَا أَمَرَكُمُ اللَّهُ عَزَّ وَجَلَّ, ,Sahih - Authentic,صحيح
29,Chapters on Food,كتاب الأطعمة,nan,nan,nan,3301,"It was narrated from ‘Abdullah bin ‘Amr that a man asked the Messenger of Allah (ﷺ): “O Messenger of Allah, which (aspect) of Islam is the best?” He said: “Offering food (to the needy) and greeting with Salam those whom you know and those whom you do not know.”",It was narrated from ‘Abdullah bin ‘Amr that a man asked the Messenger of Allah (ﷺ):,"“O Messenger of Allah, which (aspect) of Islam is the best?” He said: “Offering food (to the needy) and greeting with Salam those whom you know and those whom you do not know.”",حَدَّثَنَا مُحَمَّدُ بْنُ رُمْحٍ، أَنْبَأَنَا اللَّيْثُ بْنُ سَعْدٍ، عَنْ يَزِيدَ بْنِ أَبِي حَبِيبٍ، عَنْ أَبِي الْخَيْرِ، عَنْ عَبْدِ اللَّهِ بْنِ عَمْرٍو، ‏.‏ أَنَّ رَجُلاً، سَأَلَ رَسُولَ اللَّهِ ـ صلى الله عليه وسلم ـ فَقَالَ يَا رَسُولَ اللَّهِ أَىُّ الإِسْلاَمِ خَيْرٌ قَالَ ‏ ‏ تُطْعِمُ الطَّعَامَ وَتَقْرَأُ السَّلاَمَ عَلَى مَنْ عَرَفْتَ وَمَنْ لَمْ تَعْرِفْ ‏‏ ‏.‏,حَدَّثَنَا مُحَمَّدُ بْنُ رُمْحٍ، أَنْبَأَنَا اللَّيْثُ بْنُ سَعْدٍ، عَنْ يَزِيدَ بْنِ أَبِي حَبِيبٍ، عَنْ أَبِي الْخَيْرِ، عَنْ عَبْدِ اللَّهِ بْنِ عَمْرٍو،,أَنَّ رَجُلاً، سَأَلَ رَسُولَ اللَّهِ صلى الله عليه وسلم فَقَالَ يَا رَسُولَ اللَّهِ أَىُّ الإِسْلاَمِ خَيْرٌ قَالَ تُطْعِمُ الطَّعَامَ وَتَقْرَأُ السَّلاَمَ عَلَى مَنْ عَرَفْتَ وَمَنْ لَمْ تَعْرِفْ, ,Sahih - Authentic,صحيح
29,Chapters on Food,كتاب الأطعمة,nan,nan,nan,3302,"It was narrated from Jabir bin ‘Abdullah that the Messenger of Allah (ﷺ) said: “The food of one person is sufficient for two, the food of two is sufficient for four, and the food for four is sufficient for eight.”",It was narrated from Jabir bin ‘Abdullah that the Messenger of Allah (ﷺ) said:,"“The food of one person is sufficient for two, the food of two is sufficient for four, and the food for four is sufficient for eight.”",حَدَّثَنَا مُحَمَّدُ بْنُ عَبْدِ اللَّهِ الرَّقِّيُّ، حَدَّثَنَا يَحْيَى بْنُ زِيَادٍ الأَسَدِيُّ، أَنْبَأَنَا ابْنُ جُرَيْجٍ، أَنْبَأَنَا أَبُو الزُّبَيْرِ، عَنْ جَابِرِ بْنِ عَبْدِ اللَّهِ، قَالَ قَالَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ ‏ ‏ طَعَامُ الْوَاحِدِ يَكْفِي الاِثْنَيْنِ وَطَعَامُ الاِثْنَيْنِ يَكْفِي الأَرْبَعَةَ وَطَعَامُ الأَرْبَعَةِ يَكْفِي الثَّمَانِيَةَ ‏‏ ‏.‏,حَدَّثَنَا مُحَمَّدُ بْنُ عَبْدِ اللَّهِ الرَّقِّيُّ، حَدَّثَنَا يَحْيَى بْنُ زِيَادٍ الأَسَدِيُّ، أَنْبَأَنَا ابْنُ جُرَيْجٍ، أَنْبَأَنَا أَبُو الزُّبَيْرِ، عَنْ جَابِرِ بْنِ عَبْدِ اللَّهِ، قَالَ,قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم طَعَامُ الْوَاحِدِ يَكْفِي الاِثْنَيْنِ وَطَعَامُ الاِثْنَيْنِ يَكْفِي الأَرْبَعَةَ وَطَعَامُ الأَرْبَعَةِ يَكْفِي الثَّمَانِيَةَ, ,Sahih - Authentic,صحيح
29,Chapters on Food,كتاب الأطعمة,nan,nan,nan,3303,"It was narrated from ‘Umar bin Khattab that the Messenger of Allah (ﷺ) said: “The food of one is sufficient for two, and the food of two is sufficient for three or four, and the food of four is sufficient for five or six.’”",It was narrated from ‘Umar bin Khattab that the Messenger of Allah (ﷺ) said:,"“The food of one is sufficient for two, and the food of two is sufficient for three or four, and the food of four is sufficient for five or six.’”",حَدَّثَنَا الْحَسَنُ بْنُ عَلِيٍّ الْخَلاَّلُ، حَدَّثَنَا الْحَسَنُ بْنُ مُوسَى، حَدَّثَنَا سَعِيدُ بْنُ زَيْدٍ، حَدَّثَنَا عَمْرُو بْنُ دِينَارٍ، قَهْرَمَانُ آلِ الزُّبَيْرِ قَالَ سَمِعْتُ سَالِمَ بْنَ عَبْدِ اللَّهِ بْنِ عُمَرَ، عَنْ أَبِيهِ، عَنْ جَدِّهِ، عُمَرَ بْنِ الْخَطَّابِ قَالَ قَالَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ ‏ ‏ إِنَّ طَعَامَ الْوَاحِدِ يَكْفِي الاِثْنَيْنِ وَإِنَّ طَعَامَ الاِثْنَيْنِ يَكْفِي الثَّلاَثَةَ وَالأَرْبَعَةَ وَإِنَّ طَعَامَ الأَرْبَعَةِ يَكْفِي الْخَمْسَةَ وَالسِّتَّةَ ‏‏ ‏.‏,حَدَّثَنَا الْحَسَنُ بْنُ عَلِيٍّ الْخَلاَّلُ، حَدَّثَنَا الْحَسَنُ بْنُ مُوسَى، حَدَّثَنَا سَعِيدُ بْنُ زَيْدٍ، حَدَّثَنَا عَمْرُو بْنُ دِينَارٍ، قَهْرَمَانُ آلِ الزُّبَيْرِ قَالَ سَمِعْتُ سَالِمَ بْنَ عَبْدِ اللَّهِ بْنِ عُمَرَ، عَنْ أَبِيهِ، عَنْ جَدِّهِ، عُمَرَ بْنِ الْخَطَّابِ قَالَ,قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم إِنَّ طَعَامَ الْوَاحِدِ يَكْفِي الاِثْنَيْنِ وَإِنَّ طَعَامَ الاِثْنَيْنِ يَكْفِي الثَّلاَثَةَ وَالأَرْبَعَةَ وَإِنَّ طَعَامَ الأَرْبَعَةِ يَكْفِي الْخَمْسَةَ وَالسِّتَّةَ, ,Sahih - Authentic,صحيح
29,Chapters on Food,كتاب الأطعمة,nan,nan,nan,3304,It was narrated from Abu Hurairah that the Messenger of Allah (ﷺ) said: “The believer eats with one intestine and the disbeliever eats with seven intestines.’”,It was narrated from Abu Hurairah that the Messenger of Allah (ﷺ) said:,“The believer eats with one intestine and the disbeliever eats with seven intestines.’”,حَدَّثَنَا أَبُو بَكْرِ بْنُ أَبِي شَيْبَةَ، حَدَّثَنَا عَفَّانُ، ح وَحَدَّثَنَا مُحَمَّدُ بْنُ بَشَّارٍ، حَدَّثَنَا مُحَمَّدُ بْنُ جَعْفَرٍ، قَالاَ حَدَّثَنَا شُعْبَةُ، عَنْ عَدِيِّ بْنِ ثَابِتٍ، عَنْ أَبِي حَازِمٍ، عَنْ أَبِي هُرَيْرَةَ، قَالَ قَالَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ ‏ ‏ الْمُؤْمِنُ يَأْكُلُ فِي مِعًى وَاحِدٍ وَالْكَافِرُ يَأْكُلُ فِي سَبْعَةِ أَمْعَاءٍ ‏‏ ‏.‏,حَدَّثَنَا أَبُو بَكْرِ بْنُ أَبِي شَيْبَةَ، حَدَّثَنَا عَفَّانُ، ح وَحَدَّثَنَا مُحَمَّدُ بْنُ بَشَّارٍ، حَدَّثَنَا مُحَمَّدُ بْنُ جَعْفَرٍ، قَالاَ حَدَّثَنَا شُعْبَةُ، عَنْ عَدِيِّ بْنِ ثَابِتٍ، عَنْ أَبِي حَازِمٍ، عَنْ أَبِي هُرَيْرَةَ، قَالَ,قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم الْمُؤْمِنُ يَأْكُلُ فِي مِعًى وَاحِدٍ وَالْكَافِرُ يَأْكُلُ فِي سَبْعَةِ أَمْعَاءٍ, ,Sahih - Authentic,صحيح
29,Chapters on Food,كتاب الأطعمة,nan,nan,nan,3305,It was narrated from Ibn ‘Umar that the Prophet (ﷺ) said: “The disbeliever eats with seven intestines and the believer eats with one intestine.”,It was narrated from Ibn ‘Umar that the Prophet (ﷺ) said:,“The disbeliever eats with seven intestines and the believer eats with one intestine.”,حَدَّثَنَا عَلِيُّ بْنُ مُحَمَّدٍ، حَدَّثَنَا عَبْدُ اللَّهِ بْنُ نُمَيْرٍ، عَنْ عُبَيْدِ اللَّهِ، عَنْ نَافِعٍ، عَنِ ابْنِ عُمَرَ، عَنِ النَّبِيِّ ـ صلى الله عليه وسلم ـ قَالَ ‏ ‏ الْكَافِرُ يَأْكُلُ فِي سَبْعَةِ أَمْعَاءٍ وَالْمُؤْمِنُ يَأْكُلُ فِي مِعًى وَاحِدٍ ‏‏ ‏.‏,حَدَّثَنَا عَلِيُّ بْنُ مُحَمَّدٍ، حَدَّثَنَا عَبْدُ اللَّهِ بْنُ نُمَيْرٍ، عَنْ عُبَيْدِ اللَّهِ، عَنْ نَافِعٍ، عَنِ ابْنِ عُمَرَ،,عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ الْكَافِرُ يَأْكُلُ فِي سَبْعَةِ أَمْعَاءٍ وَالْمُؤْمِنُ يَأْكُلُ فِي مِعًى وَاحِدٍ, ,Sahih - Authentic,صحيح
29,Chapters on Food,كتاب الأطعمة,nan,nan,nan,3306,It was narrated from Abu Musa that the Messenger of Allah (ﷺ) said: “The believer eats with one intestine and the disbeliever eats with seven intestines.”,It was narrated from Abu Musa that the Messenger of Allah (ﷺ) said:,“The believer eats with one intestine and the disbeliever eats with seven intestines.”,حَدَّثَنَا أَبُو كُرَيْبٍ، حَدَّثَنَا أَبُو أُسَامَةَ، عَنْ بُرَيْدِ بْنِ عَبْدِ اللَّهِ، عَنْ جَدِّهِ أَبِي بُرْدَةَ، عَنْ أَبِي مُوسَى، قَالَ قَالَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ ‏ ‏ الْمُؤْمِنُ يَأْكُلُ فِي مِعًى وَاحِدٍ وَالْكَافِرُ يَأْكُلُ فِي سَبْعَةِ أَمْعَاءٍ ‏‏ ‏.‏,حَدَّثَنَا أَبُو كُرَيْبٍ، حَدَّثَنَا أَبُو أُسَامَةَ، عَنْ بُرَيْدِ بْنِ عَبْدِ اللَّهِ، عَنْ جَدِّهِ أَبِي بُرْدَةَ، عَنْ أَبِي مُوسَى، قَالَ,قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم الْمُؤْمِنُ يَأْكُلُ فِي مِعًى وَاحِدٍ وَالْكَافِرُ يَأْكُلُ فِي سَبْعَةِ أَمْعَاءٍ, ,Sahih - Authentic,صحيح
29,Chapters on Food,كتاب الأطعمة,nan,nan,nan,3307,"It was narrated from Abu Hazim that Abu Hurairah said: “The Messenger of Allah (ﷺ) never criticized any food. If it pleased him, he would eat it and if it did not he would leave it.”",It was narrated from Abu Hazim that Abu Hurairah said:,"“The Messenger of Allah (ﷺ) never criticized any food. If it pleased him, he would eat it and if it did not he would leave it.”",حَدَّثَنَا مُحَمَّدُ بْنُ بَشَّارٍ، حَدَّثَنَا عَبْدُ الرَّحْمَنِ، حَدَّثَنَا سُفْيَانُ، عَنِ الأَعْمَشِ، عَنْ أَبِي حَازِمٍ، عَنْ أَبِي هُرَيْرَةَ، قَالَ مَا عَابَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ طَعَامًا قَطُّ إِنْ رَضِيَهُ أَكَلَهُ وَإِلاَّ تَرَكَهُ ‏.‏,حَدَّثَنَا مُحَمَّدُ بْنُ بَشَّارٍ، حَدَّثَنَا عَبْدُ الرَّحْمَنِ، حَدَّثَنَا سُفْيَانُ، عَنِ الأَعْمَشِ، عَنْ أَبِي حَازِمٍ، عَنْ أَبِي هُرَيْرَةَ،,قَالَ مَا عَابَ رَسُولُ اللَّهِ صلى الله عليه وسلم طَعَامًا قَطُّ إِنْ رَضِيَهُ أَكَلَهُ وَإِلاَّ تَرَكَهُ, ,Sahih - Authentic,صحيح
29,Chapters on Food,كتاب الأطعمة,nan,nan,nan,3308,nan,nan,nan,حَدَّثَنَا أَبُو بَكْرِ بْنُ أَبِي شَيْبَةَ، حَدَّثَنَا أَبُو مُعَاوِيَةَ، عَنِ الأَعْمَشِ، عَنْ أَبِي يَحْيَى، عَنْ أَبِي هُرَيْرَةَ، عَنِ النَّبِيِّ ـ صلى الله عليه وسلم ـ مِثْلَهُ ‏.‏ قَالَ أَبُو بَكْرٍ نُخَالِفُ فِيهِ يَقُولُونَ عَنْ أَبِي حَازِمٍ ‏.‏, حَدَّثَنَا أَبُو بَكْرِ بْنُ أَبِي شَيْبَةَ، حَدَّثَنَا أَبُو مُعَاوِيَةَ، عَنِ الأَعْمَشِ، عَنْ أَبِي يَحْيَى، عَنْ أَبِي هُرَيْرَةَ،, عَنِ النَّبِيِّ صلى الله عليه وسلم مِثْلَهُ قَالَ أَبُو بَكْرٍ نُخَالِفُ فِيهِ يَقُولُونَ عَنْ أَبِي حَازِمٍ, ,Daif - Weak, 
