Chapter_Number,Chapter_English,Chapter_Arabic,Section_Number,Section_English,Section_Arabic,Hadith_number,English_Hadith,English_Isnad,English_Matn,Arabic_Hadith,Arabic_Isnad,Arabic_Matn,Arabic_Comment,English_Grade,Arabic_Grade
43,The Book of ad-Dahaya (Sacrifices),كتاب الضحايا,1, The One Who Wishes To Offer A Sacrifice Should Not Remove Any Of His Hair,باب ‏‏,4366,"It was narrated from Ummm Salamah that the Prophet said: ""Whoever sees the new crescent of Dhul-Hijjah and wants to offer a sacrifice, let him not remove any of his hair or nails until he has offered the sacrifice.""",It was narrated from Ummm Salamah that the Prophet said:,"""Whoever sees the new crescent of Dhul-Hijjah and wants to offer a sacrifice, let him not remove any of his hair or nails until he has offered the sacrifice.""",أَخْبَرَنَا سُلَيْمَانُ بْنُ سَلْمٍ الْبَلْخِيُّ، قَالَ حَدَّثَنَا النَّضْرُ، - وَهُوَ ابْنُ شُمَيْلٍ - قَالَ أَنْبَأَنَا شُعْبَةُ، عَنْ مَالِكِ بْنِ أَنَسٍ، عَنِ ابْنِ مُسْلِمٍ، عَنْ سَعِيدِ بْنِ الْمُسَيَّبِ، عَنْ أُمِّ سَلَمَةَ، عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ ‏ ‏ مَنْ رَأَى هِلاَلَ ذِي الْحِجَّةِ فَأَرَادَ أَنْ يُضَحِّيَ فَلاَ يَأْخُذْ مِنْ شَعْرِهِ وَلاَ مِنْ أَظْفَارِهِ حَتَّى يُضَحِّيَ ‏‏ ‏.‏, أَخْبَرَنَا سُلَيْمَانُ بْنُ سَلْمٍ الْبَلْخِيُّ، قَالَ حَدَّثَنَا النَّضْرُ، وَهُوَ ابْنُ شُمَيْلٍ قَالَ أَنْبَأَنَا شُعْبَةُ، عَنْ مَالِكِ بْنِ أَنَسٍ، عَنِ ابْنِ مُسْلِمٍ، عَنْ سَعِيدِ بْنِ الْمُسَيَّبِ، عَنْ أُمِّ سَلَمَةَ،, عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ مَنْ رَأَى هِلاَلَ ذِي الْحِجَّةِ فَأَرَادَ أَنْ يُضَحِّيَ فَلاَ يَأْخُذْ مِنْ شَعْرِهِ وَلاَ مِنْ أَظْفَارِهِ حَتَّى يُضَحِّيَ, ,Sahih - Authentic,صحيح
43,The Book of ad-Dahaya (Sacrifices),كتاب الضحايا,1, The One Who Wishes To Offer A Sacrifice Should Not Remove Any Of His Hair,باب ‏‏,4367,"It was narrated that 'Amr bin Muslim said: ""Ibn Al-Musayyab told me that Umm Salamah, the wife of the Prophet told him that the Messenger of Allah said: 'Whoever wants to offer a sacrifice, let him not remove anything from his nails or cut his hair for the first ten days Dhul-Jijjah.""'",It was narrated that 'Amr bin Muslim said:,"""Ibn Al-Musayyab told me that Umm Salamah, the wife of the Prophet told him that the Messenger of Allah said: 'Whoever wants to offer a sacrifice, let him not remove anything from his nails or cut his hair for the first ten days Dhul-Jijjah.""'",أَخْبَرَنَا مُحَمَّدُ بْنُ عَبْدِ اللَّهِ بْنِ عَبْدِ الْحَكَمِ، عَنْ شُعَيْبٍ، قَالَ أَنْبَأَنَا اللَّيْثُ، قَالَ حَدَّثَنَا خَالِدُ بْنُ يَزِيدَ، عَنِ ابْنِ أَبِي هِلاَلٍ، عَنْ عَمْرِو بْنِ مُسْلِمٍ، أَنَّهُ قَالَ أَخْبَرَنِي ابْنُ الْمُسَيَّبِ، أَنَّ أُمَّ سَلَمَةَ، زَوْجَ النَّبِيِّ صلى الله عليه وسلم أَخْبَرَتْهُ أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ ‏ ‏ مَنْ أَرَادَ أَنْ يُضَحِّيَ فَلاَ يَقْلِمْ مِنْ أَظْفَارِهِ وَلاَ يَحْلِقْ شَيْئًا مِنْ شَعْرِهِ فِي عَشْرِ الأُوَلِ مِنْ ذِي الْحِجَّةِ ‏‏ ‏.‏, أَخْبَرَنَا مُحَمَّدُ بْنُ عَبْدِ اللَّهِ بْنِ عَبْدِ الْحَكَمِ، عَنْ شُعَيْبٍ، قَالَ أَنْبَأَنَا اللَّيْثُ، قَالَ حَدَّثَنَا خَالِدُ بْنُ يَزِيدَ، عَنِ ابْنِ أَبِي هِلاَلٍ، عَنْ عَمْرِو بْنِ مُسْلِمٍ، أَنَّهُ قَالَ أَخْبَرَنِي ابْنُ الْمُسَيَّبِ،, أَنَّ أُمَّ سَلَمَةَ، زَوْجَ النَّبِيِّ صلى الله عليه وسلم أَخْبَرَتْهُ أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ مَنْ أَرَادَ أَنْ يُضَحِّيَ فَلاَ يَقْلِمْ مِنْ أَظْفَارِهِ وَلاَ يَحْلِقْ شَيْئًا مِنْ شَعْرِهِ فِي عَشْرِ الأُوَلِ مِنْ ذِي الْحِجَّةِ, ,Sahih - Authentic,صحيح
43,The Book of ad-Dahaya (Sacrifices),كتاب الضحايا,1, The One Who Wishes To Offer A Sacrifice Should Not Remove Any Of His Hair,باب ‏‏,4368,"It was narrated that Sa'eed bin Al-Musayyab said: ""Whoever wants to offer a sacrifice when dhul-Hijjah begins, let him not remove anything from his hair or nails."" I (the narrator) mentioned that to 'Ikrimah, and he said: ""Should he not also keep away from women and perfume?""",It was narrated that Sa'eed bin Al-Musayyab said:,"""Whoever wants to offer a sacrifice when dhul-Hijjah begins, let him not remove anything from his hair or nails."" I (the narrator) mentioned that to 'Ikrimah, and he said: ""Should he not also keep away from women and perfume?""",أَخْبَرَنَا عَلِيُّ بْنُ حُجْرٍ، قَالَ أَنْبَأَنَا شَرِيكٌ، عَنْ عُثْمَانَ الأَحْلاَفِيِّ، عَنْ سَعِيدِ بْنِ الْمُسَيَّبِ، قَالَ مَنْ أَرَادَ أَنْ يُضَحِّيَ، فَدَخَلَتْ أَيَّامُ الْعَشْرِ فَلاَ يَأْخُذْ مِنْ شَعْرِهِ وَلاَ أَظْفَارِهِ ‏.‏ فَذَكَرْتُهُ لِعِكْرِمَةَ فَقَالَ أَلاَ يَعْتَزِلُ النِّسَاءَ وَالطِّيبَ ‏.‏, أَخْبَرَنَا عَلِيُّ بْنُ حُجْرٍ، قَالَ أَنْبَأَنَا شَرِيكٌ، عَنْ عُثْمَانَ الأَحْلاَفِيِّ، عَنْ سَعِيدِ بْنِ الْمُسَيَّبِ،, قَالَ مَنْ أَرَادَ أَنْ يُضَحِّيَ، فَدَخَلَتْ أَيَّامُ الْعَشْرِ فَلاَ يَأْخُذْ مِنْ شَعْرِهِ وَلاَ أَظْفَارِهِ فَذَكَرْتُهُ لِعِكْرِمَةَ فَقَالَ أَلاَ يَعْتَزِلُ النِّسَاءَ وَالطِّيبَ, ,Sahih - Authentic,صحيح
43,The Book of ad-Dahaya (Sacrifices),كتاب الضحايا,1, The One Who Wishes To Offer A Sacrifice Should Not Remove Any Of His Hair,باب ‏‏,4369,"It was narrated from Umm Salamah that the Messenger of Allah said: ""when the (first) ten (days of Dhul-Jijjah) begin, and one of you wants to offer a sacrifice, let him not remove anything from his hair or skin.""",It was narrated from Umm Salamah that the Messenger of Allah said:,"""when the (first) ten (days of Dhul-Jijjah) begin, and one of you wants to offer a sacrifice, let him not remove anything from his hair or skin.""",أَخْبَرَنَا عَبْدُ اللَّهِ بْنُ مُحَمَّدِ بْنِ عَبْدِ الرَّحْمَنِ، قَالَ حَدَّثَنَا سُفْيَانُ، قَالَ حَدَّثَنِي عَبْدُ الرَّحْمَنِ بْنُ حُمَيْدِ بْنِ عَبْدِ الرَّحْمَنِ بْنِ عَوْفٍ، عَنْ سَعِيدِ بْنِ الْمُسَيَّبِ، عَنْ أُمِّ سَلَمَةَ، أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ ‏ ‏ إِذَا دَخَلَتِ الْعَشْرُ فَأَرَادَ أَحَدُكُمْ أَنْ يُضَحِّيَ فَلاَ يَمَسَّ مِنْ شَعْرِهِ وَلاَ مِنْ بَشَرِهِ شَيْئًا ‏‏ ‏.‏, أَخْبَرَنَا عَبْدُ اللَّهِ بْنُ مُحَمَّدِ بْنِ عَبْدِ الرَّحْمَنِ، قَالَ حَدَّثَنَا سُفْيَانُ، قَالَ حَدَّثَنِي عَبْدُ الرَّحْمَنِ بْنُ حُمَيْدِ بْنِ عَبْدِ الرَّحْمَنِ بْنِ عَوْفٍ، عَنْ سَعِيدِ بْنِ الْمُسَيَّبِ، عَنْ, أُمِّ سَلَمَةَ، أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ إِذَا دَخَلَتِ الْعَشْرُ فَأَرَادَ أَحَدُكُمْ أَنْ يُضَحِّيَ فَلاَ يَمَسَّ مِنْ شَعْرِهِ وَلاَ مِنْ بَشَرِهِ شَيْئًا, ,Sahih - Authentic,صحيح
43,The Book of ad-Dahaya (Sacrifices),كتاب الضحايا,2, The One Who Cannot Find A Sacrifice,باب مَنْ لَمْ يَجِدِ الأُضْحِيَةَ ‏‏,4370,"It was narrated from 'Abdullah bin 'Amr bin al-As that the Messenger of Allah said to a man: ""I have been instructed to take the Day of Sacrifice as an 'Id which Allah, the Might and Sublime, has ordained for this Ummah."" The man said: ""What do you think if I cannot find anything but a female sheep that has been loaned to me so that I may benefit from its milk - should I sacrifice it?"" He said: ""No. Rather cut something from your hair and your nails, trim your mustache and shave your pubic hairs, and you will have a complete reward with Allah, the Might and Sublime, as if you had offered the sacrifice.""",It was narrated from 'Abdullah bin 'Amr bin al-As that the Messenger of Allah said to a man:,"""I have been instructed to take the Day of Sacrifice as an 'Id which Allah, the Might and Sublime, has ordained for this Ummah."" The man said: ""What do you think if I cannot find anything but a female sheep that has been loaned to me so that I may benefit from its milk - should I sacrifice it?"" He said: ""No. Rather cut something from your hair and your nails, trim your mustache and shave your pubic hairs, and you will have a complete reward with Allah, the Might and Sublime, as if you had offered the sacrifice.""","أَخْبَرَنَا يُونُسُ بْنُ عَبْدِ الأَعْلَى، قَالَ حَدَّثَنَا ابْنُ وَهْبٍ، قَالَ أَخْبَرَنِي سَعِيدُ بْنُ أَبِي أَيُّوبَ، وَذَكَرَ، آخَرِينَ عَنْ عَيَّاشِ بْنِ عَبَّاسٍ الْقِتْبَانِيِّ، عَنْ عِيسَى بْنِ هِلاَلٍ الصَّدَفِيِّ، عَنْ عَبْدِ اللَّهِ بْنِ عَمْرِو بْنِ الْعَاصِ، أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ لِرَجُلٍ ‏""‏ أُمِرْتُ بِيَوْمِ الأَضْحَى عِيدًا جَعَلَهُ اللَّهُ عَزَّ وَجَلَّ لِهَذِهِ الأُمَّةِ ‏""‏ ‏.‏ فَقَالَ الرَّجُلُ أَرَأَيْتَ إِنْ لَمْ أَجِدْ إِلاَّ مَنِيحَةً أُنْثَى أَفَأُضَحِّي بِهَا قَالَ ‏""‏ لاَ وَلَكِنْ تَأْخُذُ مِنْ شَعْرِكَ وَتُقَلِّمُ أَظْفَارَكَ وَتَقُصُّ شَارِبَكَ وَتَحْلِقُ عَانَتَكَ فَذَلِكَ تَمَامُ أُضْحِيَتِكَ عِنْدَ اللَّهِ عَزَّ وَجَلَّ ‏""‏ ‏.‏", أَخْبَرَنَا يُونُسُ بْنُ عَبْدِ الأَعْلَى، قَالَ حَدَّثَنَا ابْنُ وَهْبٍ، قَالَ أَخْبَرَنِي سَعِيدُ بْنُ أَبِي أَيُّوبَ، وَذَكَرَ، آخَرِينَ عَنْ عَيَّاشِ بْنِ عَبَّاسٍ الْقِتْبَانِيِّ، عَنْ عِيسَى بْنِ هِلاَلٍ الصَّدَفِيِّ، عَنْ عَبْدِ اللَّهِ بْنِ عَمْرِو بْنِ الْعَاصِ،, أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ لِرَجُلٍ أُمِرْتُ بِيَوْمِ الأَضْحَى عِيدًا جَعَلَهُ اللَّهُ عَزَّ وَجَلَّ لِهَذِهِ الأُمَّةِ فَقَالَ الرَّجُلُ أَرَأَيْتَ إِنْ لَمْ أَجِدْ إِلاَّ مَنِيحَةً أُنْثَى أَفَأُضَحِّي بِهَا قَالَ لاَ وَلَكِنْ تَأْخُذُ مِنْ شَعْرِكَ وَتُقَلِّمُ أَظْفَارَكَ وَتَقُصُّ شَارِبَكَ وَتَحْلِقُ عَانَتَكَ فَذَلِكَ تَمَامُ أُضْحِيَتِكَ عِنْدَ اللَّهِ عَزَّ وَجَلَّ, ,Sahih - Authentic,صحيح
43,The Book of ad-Dahaya (Sacrifices),كتاب الضحايا,3, The Imam Slaughtering His Sacrifice In The Prayer Place,باب ذَبْحِ الإِمَامِ أُضْحِيَتَهُ بِالْمُصَلَّى ‏‏,4371,It was narrated from Nafi that: 'Abdullah told him that the Messenger of Allah used to offer the sacrifice at the prayer place.,It was narrated from Nafi that:,'Abdullah told him that the Messenger of Allah used to offer the sacrifice at the prayer place.,أَخْبَرَنَا مُحَمَّدُ بْنُ عَبْدِ اللَّهِ بْنِ عَبْدِ الْحَكَمِ، عَنْ شُعَيْبٍ، عَنِ اللَّيْثِ، عَنْ كَثِيرِ بْنِ فَرْقَدٍ، عَنْ نَافِعٍ، أَنَّ عَبْدَ اللَّهِ، أَخْبَرَهُ أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم كَانَ يَذْبَحُ أَوْ يَنْحَرُ بِالْمُصَلَّى ‏.‏, أَخْبَرَنَا مُحَمَّدُ بْنُ عَبْدِ اللَّهِ بْنِ عَبْدِ الْحَكَمِ، عَنْ شُعَيْبٍ، عَنِ اللَّيْثِ، عَنْ كَثِيرِ بْنِ فَرْقَدٍ، عَنْ نَافِعٍ، أَنَّ عَبْدَ, اللَّهِ، أَخْبَرَهُ أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم كَانَ يَذْبَحُ أَوْ يَنْحَرُ بِالْمُصَلَّى, ,Sahih - Authentic,صحيح
43,The Book of ad-Dahaya (Sacrifices),كتاب الضحايا,3, The Imam Slaughtering His Sacrifice In The Prayer Place,باب ذَبْحِ الإِمَامِ أُضْحِيَتَهُ بِالْمُصَلَّى ‏‏,4372,"It was narrated from 'Abdullah bin 'Umar that: the Messenger of Allah offered the sacrifice obn the Day of Sacrifice in Al-Madinah. He said: ""if he did not offer the Nahr (sacrifice a camel) he would have offered Dhabihah (Sacrificed a sheep) at the prayer place.""",It was narrated from 'Abdullah bin 'Umar that:,"the Messenger of Allah offered the sacrifice obn the Day of Sacrifice in Al-Madinah. He said: ""if he did not offer the Nahr (sacrifice a camel) he would have offered Dhabihah (Sacrificed a sheep) at the prayer place.""",أَخْبَرَنَا عَلِيُّ بْنُ عُثْمَانَ النُّفَيْلِيُّ، قَالَ حَدَّثَنَا سَعِيدُ بْنُ عِيسَى، قَالَ حَدَّثَنَا الْمُفَضَّلُ بْنُ فَضَالَةَ، قَالَ حَدَّثَنِي عَبْدُ اللَّهِ بْنُ سُلَيْمَانَ، قَالَ حَدَّثَنِي نَافِعٌ، عَنْ عَبْدِ اللَّهِ بْنِ عُمَرَ، أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم نَحَرَ يَوْمَ الأَضْحَى بِالْمَدِينَةِ - قَالَ - وَقَدْ كَانَ إِذَا لَمْ يَنْحَرْ يَذْبَحُ بِالْمُصَلَّى ‏.‏, أَخْبَرَنَا عَلِيُّ بْنُ عُثْمَانَ النُّفَيْلِيُّ، قَالَ حَدَّثَنَا سَعِيدُ بْنُ عِيسَى، قَالَ حَدَّثَنَا الْمُفَضَّلُ بْنُ فَضَالَةَ، قَالَ حَدَّثَنِي عَبْدُ اللَّهِ بْنُ سُلَيْمَانَ، قَالَ حَدَّثَنِي نَافِعٌ، عَنْ عَبْدِ اللَّهِ بْنِ عُمَرَ،, أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم نَحَرَ يَوْمَ الأَضْحَى بِالْمَدِينَةِ قَالَ وَقَدْ كَانَ إِذَا لَمْ يَنْحَرْ يَذْبَحُ بِالْمُصَلَّى, ,Hasan - Good,حسن
43,The Book of ad-Dahaya (Sacrifices),كتاب الضحايا,4, The People Slaughtering The Sacrifice In The Prayer Place,باب ذَبْحِ النَّاسِ بِالْمُصَلَّى ‏‏,4373,"It was narrated that Jundub bin Sufyan said: ""I attended (the day of) sacrifice with the Messenger of Allah He led the people 9in prayer, then when he finished praying he saw some sheep that had been sacrificed. He said 'Whoever slaughtered (his sacrifice) before the prayer. Let him slaughtered (his sacrifice) before the prayer, let him slaughter a sheep in its place, and whoever has not slaughtered, let him offer a sacrifice in the name of Allah, the Mighty and Sublime.""'",It was narrated that Jundub bin Sufyan said:,"""I attended (the day of) sacrifice with the Messenger of Allah He led the people 9in prayer, then when he finished praying he saw some sheep that had been sacrificed. He said 'Whoever slaughtered (his sacrifice) before the prayer. Let him slaughtered (his sacrifice) before the prayer, let him slaughter a sheep in its place, and whoever has not slaughtered, let him offer a sacrifice in the name of Allah, the Mighty and Sublime.""'",أَخْبَرَنَا هَنَّادُ بْنُ السَّرِيِّ، عَنْ أَبِي الأَحْوَصِ، عَنِ الأَسْوَدِ بْنِ قَيْسٍ، عَنْ جُنْدُبِ بْنِ سُفْيَانَ، قَالَ شَهِدْتُ أَضْحَى مَعَ رَسُولِ اللَّهِ صلى الله عليه وسلم فَصَلَّى بِالنَّاسِ فَلَمَّا قَضَى الصَّلاَةَ رَأَى غَنَمًا قَدْ ذُبِحَتْ فَقَالَ ‏ ‏ مَنْ ذَبَحَ قَبْلَ الصَّلاَةِ فَلْيَذْبَحْ شَاةً مَكَانَهَا وَمَنْ لَمْ يَكُنْ ذَبَحَ فَلْيَذْبَحْ عَلَى اسْمِ اللَّهِ عَزَّ وَجَلَّ ‏‏ ‏.‏, أَخْبَرَنَا هَنَّادُ بْنُ السَّرِيِّ، عَنْ أَبِي الأَحْوَصِ، عَنِ الأَسْوَدِ بْنِ قَيْسٍ، عَنْ جُنْدُبِ بْنِ سُفْيَانَ، قَالَ, شَهِدْتُ أَضْحَى مَعَ رَسُولِ اللَّهِ صلى الله عليه وسلم فَصَلَّى بِالنَّاسِ فَلَمَّا قَضَى الصَّلاَةَ رَأَى غَنَمًا قَدْ ذُبِحَتْ فَقَالَ مَنْ ذَبَحَ قَبْلَ الصَّلاَةِ فَلْيَذْبَحْ شَاةً مَكَانَهَا وَمَنْ لَمْ يَكُنْ ذَبَحَ فَلْيَذْبَحْ عَلَى اسْمِ اللَّهِ عَزَّ وَجَلَّ, ,Sahih - Authentic,صحيح
43,The Book of ad-Dahaya (Sacrifices),كتاب الضحايا,5, Animals That Are Not Allowed for Sacrifice: The Animal With One Bad Eye,باب مَا نُهِيَ عَنْهُ مِنَ الأَضَاحِي الْعَوْرَاءِ ‏‏,4374,"It was narrated that Abu Ad-Dahhak 'Ubaid bin Fairuz, the freed slave of Banu Shaiban, said: ""IU said to Al-Bara bin Azib: 'Tell me of the sacrificial animals that the Messenger of Allah disliked or forbade, He said: The Messenger of Allah stood up, and my hands are shorter than his, and he said:  ""There are four that will not do as sacrifices: the animals that clearly has one bad eye: the sick animals that is obviously sick; the lame animal with an obvious limp; and the animal that is so emaciated that it is as if three is no marrow in its bones.""' I said: ""I dislike that the animals should have some fault in its horns or teeth' He said;'what you dislike, forget about it and do not make it for bidden to anyone.""""","It was narrated that Abu Ad-Dahhak 'Ubaid bin Fairuz, the freed slave of Banu Shaiban, said:","""IU said to Al-Bara bin Azib: 'Tell me of the sacrificial animals that the Messenger of Allah disliked or forbade, He said: The Messenger of Allah stood up, and my hands are shorter than his, and he said:  ""There are four that will not do as sacrifices: the animals that clearly has one bad eye: the sick animals that is obviously sick; the lame animal with an obvious limp; and the animal that is so emaciated that it is as if three is no marrow in its bones.""' I said: ""I dislike that the animals should have some fault in its horns or teeth' He said;'what you dislike, forget about it and do not make it for bidden to anyone.""""",أَخْبَرَنَا إِسْمَاعِيلُ بْنُ مَسْعُودٍ، قَالَ حَدَّثَنَا خَالِدٌ، عَنْ شُعْبَةَ، عَنْ سُلَيْمَانَ بْنِ عَبْدِ الرَّحْمَنِ، مَوْلَى بَنِي أَسَدٍ عَنْ أَبِي الضَّحَّاكِ، عُبَيْدِ بْنِ فَيْرُوزَ مَوْلَى بَنِي شَيْبَانَ قَالَ قُلْتُ لِلْبَرَاءِ حَدِّثْنِي عَمَّا، نَهَى عَنْهُ رَسُولُ اللَّهِ صلى الله عليه وسلم مِنَ الأَضَاحِي ‏.‏ قَالَ قَامَ رَسُولُ اللَّهِ صلى الله عليه وسلم وَيَدِي أَقْصَرُ مِنْ يَدِهِ فَقَالَ ‏ ‏ أَرْبَعٌ لاَ يَجُزْنَ الْعَوْرَاءُ الْبَيِّنُ عَوَرُهَا وَالْمَرِيضَةُ الْبَيِّنُ مَرَضُهَا وَالْعَرْجَاءُ الْبَيِّنُ ظَلْعُهَا وَالْكَسِيرَةُ الَّتِي لاَ تُنْقِي ‏‏ ‏.‏ قُلْتُ إِنِّي أَكْرَهُ أَنْ يَكُونَ فِي الْقَرْنِ نَقْصٌ وَأَنْ يَكُونَ فِي السِّنِّ نَقْصٌ ‏.‏ قَالَ مَا كَرِهْتَهُ فَدَعْهُ وَلاَ تُحَرِّمْهُ عَلَى أَحَدٍ ‏.‏, أَخْبَرَنَا إِسْمَاعِيلُ بْنُ مَسْعُودٍ، قَالَ حَدَّثَنَا خَالِدٌ، عَنْ شُعْبَةَ، عَنْ سُلَيْمَانَ بْنِ عَبْدِ الرَّحْمَنِ، مَوْلَى بَنِي أَسَدٍ عَنْ أَبِي الضَّحَّاكِ، عُبَيْدِ بْنِ فَيْرُوزَ مَوْلَى بَنِي شَيْبَانَ قَالَ قُلْتُ لِلْبَرَاءِ حَدِّثْنِي, عَمَّا، نَهَى عَنْهُ رَسُولُ اللَّهِ صلى الله عليه وسلم مِنَ الأَضَاحِي قَالَ قَامَ رَسُولُ اللَّهِ صلى الله عليه وسلم وَيَدِي أَقْصَرُ مِنْ يَدِهِ فَقَالَ أَرْبَعٌ لاَ يَجُزْنَ الْعَوْرَاءُ الْبَيِّنُ عَوَرُهَا وَالْمَرِيضَةُ الْبَيِّنُ مَرَضُهَا وَالْعَرْجَاءُ الْبَيِّنُ ظَلْعُهَا وَالْكَسِيرَةُ الَّتِي لاَ تُنْقِي قُلْتُ إِنِّي أَكْرَهُ أَنْ يَكُونَ فِي الْقَرْنِ نَقْصٌ وَأَنْ يَكُونَ فِي السِّنِّ نَقْصٌ قَالَ مَا كَرِهْتَهُ فَدَعْهُ وَلاَ تُحَرِّمْهُ عَلَى أَحَدٍ, ,Sahih - Authentic,صحيح
43,The Book of ad-Dahaya (Sacrifices),كتاب الضحايا,6, Lame Animals,باب الْعَرْجَاءِ ‏‏,4375,"'Ubaid bin Fairuz said: ""I said to Al-Bara bin Azib: 'Tell me of the sacrificial animals that the Messenger of Allah dislike or forbade. He said: ""The Messenger of Allah gestured like this with his hand, and my hands are shorter than the hand of the Messenger of Allah, (and he said). 'There are four that will not do as sacrifices: The animal that clearly has one bad eye: the sick animals that is obviously sick; the lame animal with an obvious lamp; and the animal that is so emaciated that it is as if there is no marrow in its bones: He said: ""And I dislike that the animal should have some fault in its horns or ears."" He said: ""What you dislike, forget about it, and do not make it forbidden to anyone.""",'Ubaid bin Fairuz said:,"""I said to Al-Bara bin Azib: 'Tell me of the sacrificial animals that the Messenger of Allah dislike or forbade. He said: ""The Messenger of Allah gestured like this with his hand, and my hands are shorter than the hand of the Messenger of Allah, (and he said). 'There are four that will not do as sacrifices: The animal that clearly has one bad eye: the sick animals that is obviously sick; the lame animal with an obvious lamp; and the animal that is so emaciated that it is as if there is no marrow in its bones: He said: ""And I dislike that the animal should have some fault in its horns or ears."" He said: ""What you dislike, forget about it, and do not make it forbidden to anyone.""",أَخْبَرَنَا مُحَمَّدُ بْنُ بَشَّارٍ، قَالَ حَدَّثَنَا مُحَمَّدُ بْنُ جَعْفَرٍ، وَأَبُو دَاوُدَ وَيَحْيَى وَعَبْدُ الرَّحْمَنِ وَابْنُ أَبِي عَدِيٍّ وَأَبُو الْوَلِيدِ قَالُوا أَنْبَأَنَا شُعْبَةُ، قَالَ سَمِعْتُ سُلَيْمَانَ بْنَ عَبْدِ الرَّحْمَنِ، قَالَ سَمِعْتُ عُبَيْدَ بْنَ فَيْرُوزَ، قَالَ قُلْتُ لِلْبَرَاءِ بْنِ عَازِبٍ حَدِّثْنِي مَا، كَرِهَ أَوْ نَهَى عَنْهُ رَسُولُ اللَّهِ صلى الله عليه وسلم مِنَ الأَضَاحِي ‏.‏ قَالَ فَإِنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ هَكَذَا بِيَدِهِ وَيَدِي أَقْصَرُ مِنْ يَدِ رَسُولِ اللَّهِ صلى الله عليه وسلم ‏ ‏ أَرْبَعَةٌ لاَ يَجْزِينَ فِي الأَضَاحِي الْعَوْرَاءُ الْبَيِّنُ عَوَرُهَا وَالْمَرِيضَةُ الْبَيِّنُ مَرَضُهَا وَالْعَرْجَاءُ الْبَيِّنُ ظَلْعُهَا وَالْكَسِيرَةُ الَّتِي لاَ تُنْقِي ‏‏ ‏.‏ قَالَ فَإِنِّي أَكْرَهُ أَنْ يَكُونَ نَقْصٌ فِي الْقَرْنِ وَالأُذُنِ ‏.‏ قَالَ فَمَا كَرِهْتَ مِنْهُ فَدَعْهُ وَلاَ تُحَرِّمْهُ عَلَى أَحَدٍ ‏.‏, أَخْبَرَنَا مُحَمَّدُ بْنُ بَشَّارٍ، قَالَ حَدَّثَنَا مُحَمَّدُ بْنُ جَعْفَرٍ، وَأَبُو دَاوُدَ وَيَحْيَى وَعَبْدُ الرَّحْمَنِ وَابْنُ أَبِي عَدِيٍّ وَأَبُو الْوَلِيدِ قَالُوا أَنْبَأَنَا شُعْبَةُ، قَالَ سَمِعْتُ سُلَيْمَانَ بْنَ عَبْدِ الرَّحْمَنِ، قَالَ سَمِعْتُ عُبَيْدَ بْنَ فَيْرُوزَ، قَالَ قُلْتُ لِلْبَرَاءِ بْنِ عَازِبٍ, حَدِّثْنِي مَا، كَرِهَ أَوْ نَهَى عَنْهُ رَسُولُ اللَّهِ صلى الله عليه وسلم مِنَ الأَضَاحِي قَالَ فَإِنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ هَكَذَا بِيَدِهِ وَيَدِي أَقْصَرُ مِنْ يَدِ رَسُولِ اللَّهِ صلى الله عليه وسلم أَرْبَعَةٌ لاَ يَجْزِينَ فِي الأَضَاحِي الْعَوْرَاءُ الْبَيِّنُ عَوَرُهَا وَالْمَرِيضَةُ الْبَيِّنُ مَرَضُهَا وَالْعَرْجَاءُ الْبَيِّنُ ظَلْعُهَا وَالْكَسِيرَةُ الَّتِي لاَ تُنْقِي قَالَ فَإِنِّي أَكْرَهُ أَنْ يَكُونَ نَقْصٌ فِي الْقَرْنِ وَالأُذُنِ قَالَ فَمَا كَرِهْتَ مِنْهُ فَدَعْهُ وَلاَ تُحَرِّمْهُ عَلَى أَحَدٍ, ,Sahih - Authentic,صحيح
