Chapter_Number,Chapter_English,Chapter_Arabic,Section_Number,Section_English,Section_Arabic,Hadith_number,English_Hadith,English_Isnad,English_Matn,Arabic_Hadith,Arabic_Isnad,Arabic_Matn,Arabic_Comment,English_Grade,Arabic_Grade
87.0,Blood Money (Ad-Diyat),كتاب الديات,1.0," “… And whoever kills a believer intentionally, his recompense is Hell …”",قَوْلِ اللَّهِ تَعَالَى ‏{‏وَمَنْ يَقْتُلْ مُؤْمِنًا مُتَعَمِّدًا جَزَاؤُهُ  فَجَهَنَّمُ},6861,"Narrated `Abdullah: A man said, ""O Allah's Messenger (ﷺ)! Which sin is the greatest in Allah's Sight?"" The Prophet (ﷺ) said, ""To setup a rival unto Allah though He Alone created you . "" The man said, ""What is next?"" The Prophet (ﷺ)said, ""To kill your son lest he should share your food with you."" The man said, ""What is next?"" TheProphet said, ""To commit illegal sexual intercourse with the wife of your neighbor."" So Allahrevealed in confirmation of this narration:--'And those who invoke not with Allah, any other god. Nor kill, such life as Allah has forbidden exceptfor just cause nor commit illegal sexual intercourse. And whoever does this shall receive thepunishment.' (25.68)",Narrated `Abdullah:,"A man said, ""O Allah's Messenger (ﷺ)! Which sin is the greatest in Allah's Sight?"" The Prophet (ﷺ) said, ""To setup a rival unto Allah though He Alone created you . "" The man said, ""What is next?"" The Prophet (ﷺ)said, ""To kill your son lest he should share your food with you."" The man said, ""What is next?"" TheProphet said, ""To commit illegal sexual intercourse with the wife of your neighbor."" So Allahrevealed in confirmation of this narration:--'And those who invoke not with Allah, any other god. Nor kill, such life as Allah has forbidden exceptfor just cause nor commit illegal sexual intercourse. And whoever does this shall receive thepunishment.' (25.68)","حَدَّثَنَا قُتَيْبَةُ بْنُ سَعِيدٍ، حَدَّثَنَا جَرِيرٌ، عَنِ الأَعْمَشِ، عَنْ أَبِي وَائِلٍ، عَنْ عَمْرِو بْنِ شُرَحْبِيلَ، قَالَ قَالَ عَبْدُ اللَّهِ قَالَ رَجُلٌ يَا رَسُولَ اللَّهِ أَىُّ الذَّنْبِ أَكْبَرُ عِنْدَ اللَّهِ قَالَ ‏""‏ أَنْ تَدْعُوَ لِلَّهِ نِدًّا، وَهْوَ خَلَقَكَ ‏""‏‏.‏ قَالَ ثُمَّ أَىٌّ قَالَ ‏""‏ ثُمَّ أَنْ تَقْتُلَ وَلَدَكَ، أَنْ يَطْعَمَ مَعَكَ ‏""‏‏.‏ قَالَ ثُمَّ أَىٌّ قَالَ ‏""‏ ثُمَّ أَنْ تُزَانِيَ بِحَلِيلَةِ جَارِكَ ‏""‏‏.‏ فَأَنْزَلَ اللَّهُ عَزَّ وَجَلَّ تَصْدِيقَهَا ‏{‏وَالَّذِينَ لاَ يَدْعُونَ مَعَ اللَّهِ إِلَهًا آخَرَ وَلاَ يَقْتُلُونَ النَّفْسَ الَّتِي حَرَّمَ اللَّهُ إِلاَّ بِالْحَقِّ وَلاَ يَزْنُونَ وَمَنْ يَفْعَلْ ذَلِكَ‏ يَلْقَ أَثَامًا}‏ الآيَةَ‏.‏",حَدَّثَنَا قُتَيْبَةُ بْنُ سَعِيدٍ، حَدَّثَنَا جَرِيرٌ، عَنِ الأَعْمَشِ، عَنْ أَبِي وَائِلٍ، عَنْ عَمْرِو بْنِ شُرَحْبِيلَ، قَالَ قَالَ عَبْدُ اللَّهِ,"قَالَ رَجُلٌ يَا رَسُولَ اللَّهِ أَىُّ الذَّنْبِ أَكْبَرُ عِنْدَ اللَّهِ قَالَ ‏""‏ أَنْ تَدْعُوَ لِلَّهِ نِدًّا، وَهْوَ خَلَقَكَ ‏""‏‏.‏ قَالَ ثُمَّ أَىٌّ قَالَ ‏""‏ ثُمَّ أَنْ تَقْتُلَ وَلَدَكَ، أَنْ يَطْعَمَ مَعَكَ ‏""‏‏.‏ قَالَ ثُمَّ أَىٌّ قَالَ ‏""‏ ثُمَّ أَنْ تُزَانِيَ بِحَلِيلَةِ جَارِكَ ‏""‏‏.‏ فَأَنْزَلَ اللَّهُ عَزَّ وَجَلَّ تَصْدِيقَهَا ‏{‏وَالَّذِينَ لاَ يَدْعُونَ مَعَ اللَّهِ إِلَهًا آخَرَ وَلاَ يَقْتُلُونَ النَّفْسَ الَّتِي حَرَّمَ اللَّهُ إِلاَّ بِالْحَقِّ وَلاَ يَزْنُونَ وَمَنْ يَفْعَلْ ذَلِكَ‏ يَلْقَ أَثَامًا}‏ الآيَةَ‏.‏",nan,Sahih-Authentic,صحيح
87.0,Blood Money (Ad-Diyat),كتاب الديات,1.0," “… And whoever kills a believer intentionally, his recompense is Hell …”",قَوْلِ اللَّهِ تَعَالَى ‏{‏وَمَنْ يَقْتُلْ مُؤْمِنًا مُتَعَمِّدًا جَزَاؤُهُ  فَجَهَنَّمُ},6862,"Narrated Ibn `Umar: Allah's Messenger (ﷺ) said, ""A faithful believer remains at liberty regarding his religion unless he killssomebody unlawfully.""",Narrated Ibn `Umar:,"Allah's Messenger (ﷺ) said, ""A faithful believer remains at liberty regarding his religion unless he killssomebody unlawfully.""",حَدَّثَنَا عَلِيٌّ، حَدَّثَنَا إِسْحَاقُ بْنُ سَعِيدِ بْنِ عَمْرِو بْنِ سَعِيدِ بْنِ الْعَاصِ، عَنْ أَبِيهِ، عَنِ ابْنِ عُمَرَ ـ رضى الله عنهما ـ قَالَ قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم ‏ ‏ لَنْ يَزَالَ الْمُؤْمِنُ فِي فُسْحَةٍ مِنْ دِينِهِ، مَا لَمْ يُصِبْ دَمًا حَرَامًا ‏‏‏.‏,حَدَّثَنَا عَلِيٌّ، حَدَّثَنَا إِسْحَاقُ بْنُ سَعِيدِ بْنِ عَمْرِو بْنِ سَعِيدِ بْنِ الْعَاصِ، عَنْ أَبِيهِ، عَنِ ابْنِ عُمَرَ ـ رضى الله عنهما ـ قَالَ,قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم ‏ ‏ لَنْ يَزَالَ الْمُؤْمِنُ فِي فُسْحَةٍ مِنْ دِينِهِ، مَا لَمْ يُصِبْ دَمًا حَرَامًا ‏‏‏.‏,nan,Sahih-Authentic,صحيح
87.0,Blood Money (Ad-Diyat),كتاب الديات,1.0," “… And whoever kills a believer intentionally, his recompense is Hell …”",قَوْلِ اللَّهِ تَعَالَى ‏{‏وَمَنْ يَقْتُلْ مُؤْمِنًا مُتَعَمِّدًا جَزَاؤُهُ  فَجَهَنَّمُ},6863,Narrated `Abdullah bin `Umar: One of the evil deeds with bad consequence from which there is no escape for the one who is involvedin it is to kill someone unlawfully.,Narrated `Abdullah bin `Umar:,One of the evil deeds with bad consequence from which there is no escape for the one who is involvedin it is to kill someone unlawfully.,حَدَّثَنِي أَحْمَدُ بْنُ يَعْقُوبَ، حَدَّثَنَا إِسْحَاقُ، سَمِعْتُ أَبِي يُحَدِّثُ، عَنْ عَبْدِ اللَّهِ بْنِ عُمَرَ، قَالَ إِنَّ مِنْ وَرْطَاتِ الأُمُورِ الَّتِي لاَ مَخْرَجَ لِمَنْ أَوْقَعَ نَفْسَهُ فِيهَا، سَفْكَ الدَّمِ الْحَرَامِ بِغَيْرِ حِلِّهِ‏.‏,حَدَّثَنِي أَحْمَدُ بْنُ يَعْقُوبَ، حَدَّثَنَا إِسْحَاقُ، سَمِعْتُ أَبِي يُحَدِّثُ، عَنْ عَبْدِ اللَّهِ بْنِ عُمَرَ، قَالَ,إِنَّ مِنْ وَرْطَاتِ الأُمُورِ الَّتِي لاَ مَخْرَجَ لِمَنْ أَوْقَعَ نَفْسَهُ فِيهَا، سَفْكَ الدَّمِ الْحَرَامِ بِغَيْرِ حِلِّهِ‏.‏,nan,Sahih-Authentic,صحيح
87.0,Blood Money (Ad-Diyat),كتاب الديات,1.0," “… And whoever kills a believer intentionally, his recompense is Hell …”",قَوْلِ اللَّهِ تَعَالَى ‏{‏وَمَنْ يَقْتُلْ مُؤْمِنًا مُتَعَمِّدًا جَزَاؤُهُ  فَجَهَنَّمُ},6864,"Narrated `Abdullah: The Prophet (ﷺ) said, ""The first cases to be decided among the people (on the Day of Resurrection) willbe those of blood-shed.""",Narrated `Abdullah:,"The Prophet (ﷺ) said, ""The first cases to be decided among the people (on the Day of Resurrection) willbe those of blood-shed.""",حَدَّثَنَا عُبَيْدُ اللَّهِ بْنُ مُوسَى، عَنِ الأَعْمَشِ، عَنْ أَبِي وَائِلٍ، عَنْ عَبْدِ اللَّهِ، قَالَ قَالَ النَّبِيُّ صلى الله عليه وسلم ‏ ‏ أَوَّلُ مَا يُقْضَى بَيْنَ النَّاسِ فِي الدِّمَاءِ ‏‏‏.‏,حَدَّثَنَا عُبَيْدُ اللَّهِ بْنُ مُوسَى، عَنِ الأَعْمَشِ، عَنْ أَبِي وَائِلٍ، عَنْ عَبْدِ اللَّهِ، قَالَ,قَالَ النَّبِيُّ صلى الله عليه وسلم ‏ ‏ أَوَّلُ مَا يُقْضَى بَيْنَ النَّاسِ فِي الدِّمَاءِ ‏‏‏.‏,nan,Sahih-Authentic,صحيح
87.0,Blood Money (Ad-Diyat),كتاب الديات,1.0," “… And whoever kills a believer intentionally, his recompense is Hell …”",قَوْلِ اللَّهِ تَعَالَى ‏{‏وَمَنْ يَقْتُلْ مُؤْمِنًا مُتَعَمِّدًا جَزَاؤُهُ  فَجَهَنَّمُ},6865,"Narrated Al-Miqdad bin `Amr Al-Kindi: An ally of Bani Zuhra who took part in the battle of Badr with the Prophet, that he said, ""O Allah'sApostle! If I meet an unbeliever and we have a fight, and he strikes my hand with the sword and cutsit off, and then takes refuge from me under a tree, and says, 'I have surrendered to Allah (i.e.embraced Islam),' may I kill him after he has said so?"" Allah's Messenger (ﷺ) said, ""Do not kill him."" Al-Miqdad said, ""But O Allah's Messenger (ﷺ)! He had chopped off one of my hands and he said that after hehad cut it off. May I kill him?"" The Prophet (ﷺ) said. ""Do not kill him for if you kill him, he would be inthe position in which you had been before you kill him, and you would be in the position in which hewas before he said the sentence."" The Prophet (ﷺ) also said to Al-Miqdad, ""If a faithful believer concealshis faith (Islam) from the disbelievers, and then when he declares his Islam, you kill him, (you will besinful). Remember that you were also concealing your faith (Islam) at Mecca before.""",Narrated Al-Miqdad bin `Amr Al-Kindi:,"An ally of Bani Zuhra who took part in the battle of Badr with the Prophet, that he said, ""O Allah'sApostle! If I meet an unbeliever and we have a fight, and he strikes my hand with the sword and cutsit off, and then takes refuge from me under a tree, and says, 'I have surrendered to Allah (i.e.embraced Islam),' may I kill him after he has said so?"" Allah's Messenger (ﷺ) said, ""Do not kill him."" Al-Miqdad said, ""But O Allah's Messenger (ﷺ)! He had chopped off one of my hands and he said that after hehad cut it off. May I kill him?"" The Prophet (ﷺ) said. ""Do not kill him for if you kill him, he would be inthe position in which you had been before you kill him, and you would be in the position in which hewas before he said the sentence."" The Prophet (ﷺ) also said to Al-Miqdad, ""If a faithful believer concealshis faith (Islam) from the disbelievers, and then when he declares his Islam, you kill him, (you will besinful). Remember that you were also concealing your faith (Islam) at Mecca before.""","حَدَّثَنَا عَبْدَانُ، حَدَّثَنَا عَبْدُ اللَّهِ، حَدَّثَنَا يُونُسُ، عَنِ الزُّهْرِيِّ، حَدَّثَنَا عَطَاءُ بْنُ يَزِيدَ، أَنَّ عُبَيْدَ اللَّهِ بْنَ عَدِيٍّ، حَدَّثَهُ أَنَّ الْمِقْدَادَ بْنَ عَمْرٍو الْكِنْدِيَّ حَلِيفَ بَنِي زُهْرَةَ حَدَّثَهُ وَكَانَ، شَهِدَ بَدْرًا مَعَ النَّبِيِّ صلى الله عليه وسلم أَنَّهُ قَالَ يَا رَسُولَ اللَّهِ إِنْ لَقِيتُ كَافِرًا فَاقْتَتَلْنَا، فَضَرَبَ يَدِي بِالسَّيْفِ فَقَطَعَهَا، ثُمَّ لاَذَ بِشَجَرَةٍ وَقَالَ أَسْلَمْتُ لِلَّهِ‏.‏ آقْتُلُهُ بَعْدَ أَنْ قَالَهَا قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم ‏""‏ لاَ تَقْتُلْهُ ‏""‏‏.‏ قَالَ يَا رَسُولَ اللَّهِ فَإِنَّهُ طَرَحَ إِحْدَى يَدَىَّ، ثُمَّ قَالَ بَعْدَ مَا قَطَعَهَا، آقْتُلُهُ قَالَ ‏""‏ لاَ تَقْتُلْهُ، فَإِنْ قَتَلْتَهُ فَإِنَّهُ بِمَنْزِلَتِكَ قَبْلَ أَنْ تَقْتُلَهُ، وَأَنْتَ بِمَنْزِلَتِهِ قَبْلَ أَنْ يَقُولَ كَلِمَتَهُ الَّتِي قَالَ ‏""‏‏.‏",حَدَّثَنَا عَبْدَانُ، حَدَّثَنَا عَبْدُ اللَّهِ، حَدَّثَنَا يُونُسُ، عَنِ الزُّهْرِيِّ، حَدَّثَنَا عَطَاءُ بْنُ يَزِيدَ، أَنَّ عُبَيْدَ اللَّهِ بْنَ عَدِيٍّ، حَدَّثَهُ أَنَّ الْمِقْدَادَ بْنَ عَمْرٍو الْكِنْدِيَّ حَلِيفَ بَنِي زُهْرَةَ حَدَّثَهُ وَكَانَ، شَهِدَ بَدْرًا مَعَ النَّبِيِّ صلى الله عليه وسلم أَنَّهُ قَالَ,"يَا رَسُولَ اللَّهِ إِنْ لَقِيتُ كَافِرًا فَاقْتَتَلْنَا، فَضَرَبَ يَدِي بِالسَّيْفِ فَقَطَعَهَا، ثُمَّ لاَذَ بِشَجَرَةٍ وَقَالَ أَسْلَمْتُ لِلَّهِ‏.‏ آقْتُلُهُ بَعْدَ أَنْ قَالَهَا قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم ‏""‏ لاَ تَقْتُلْهُ ‏""‏‏.‏ قَالَ يَا رَسُولَ اللَّهِ فَإِنَّهُ طَرَحَ إِحْدَى يَدَىَّ، ثُمَّ قَالَ بَعْدَ مَا قَطَعَهَا، آقْتُلُهُ قَالَ ‏""‏ لاَ تَقْتُلْهُ، فَإِنْ قَتَلْتَهُ فَإِنَّهُ بِمَنْزِلَتِكَ قَبْلَ أَنْ تَقْتُلَهُ، وَأَنْتَ بِمَنْزِلَتِهِ قَبْلَ أَنْ يَقُولَ كَلِمَتَهُ الَّتِي قَالَ ‏""‏‏.‏",nan,Sahih-Authentic,صحيح
87.0,Blood Money (Ad-Diyat),كتاب الديات,1.0," “… And whoever kills a believer intentionally, his recompense is Hell …”",قَوْلِ اللَّهِ تَعَالَى ‏{‏وَمَنْ يَقْتُلْ مُؤْمِنًا مُتَعَمِّدًا جَزَاؤُهُ  فَجَهَنَّمُ},6866,"Narrated Al-Miqdad bin `Amr Al-Kindi: An ally of Bani Zuhra who took part in the battle of Badr with the Prophet, that he said, ""O Allah'sApostle! If I meet an unbeliever and we have a fight, and he strikes my hand with the sword and cutsit off, and then takes refuge from me under a tree, and says, 'I have surrendered to Allah (i.e.embraced Islam),' may I kill him after he has said so?"" Allah's Messenger (ﷺ) said, ""Do not kill him."" Al-Miqdad said, ""But O Allah's Messenger (ﷺ)! He had chopped off one of my hands and he said that after hehad cut it off. May I kill him?"" The Prophet (ﷺ) said. ""Do not kill him for if you kill him, he would be inthe position in which you had been before you kill him, and you would be in the position in which hewas before he said the sentence."" The Prophet (ﷺ) also said to Al-Miqdad, ""If a faithful believer concealshis faith (Islam) from the disbelievers, and then when he declares his Islam, you kill him, (you will besinful). Remember that you were also concealing your faith (Islam) at Mecca before.""",Narrated Al-Miqdad bin `Amr Al-Kindi:,"An ally of Bani Zuhra who took part in the battle of Badr with the Prophet, that he said, ""O Allah'sApostle! If I meet an unbeliever and we have a fight, and he strikes my hand with the sword and cutsit off, and then takes refuge from me under a tree, and says, 'I have surrendered to Allah (i.e.embraced Islam),' may I kill him after he has said so?"" Allah's Messenger (ﷺ) said, ""Do not kill him."" Al-Miqdad said, ""But O Allah's Messenger (ﷺ)! He had chopped off one of my hands and he said that after hehad cut it off. May I kill him?"" The Prophet (ﷺ) said. ""Do not kill him for if you kill him, he would be inthe position in which you had been before you kill him, and you would be in the position in which hewas before he said the sentence."" The Prophet (ﷺ) also said to Al-Miqdad, ""If a faithful believer concealshis faith (Islam) from the disbelievers, and then when he declares his Islam, you kill him, (you will besinful). Remember that you were also concealing your faith (Islam) at Mecca before.""","‏ وَقَالَ حَبِيبُ بْنُ أَبِي عَمْرَةَ عَنْ سَعِيدٍ، عَنِ ابْنِ عَبَّاسٍ، قَالَ قَالَ النَّبِيُّ صلى الله عليه وسلم لِلْمِقْدَادِ ‏""‏ إِذَا كَانَ رَجُلٌ مُؤْمِنٌ يُخْفِي إِيمَانَهُ مَعَ قَوْمٍ كُفَّارٍ، فَأَظْهَرَ إِيمَانَهُ، فَقَتَلْتَهُ، فَكَذَلِكَ كُنْتَ أَنْتَ تُخْفِي إِيمَانَكَ بِمَكَّةَ مِنْ قَبْلُ ‏""‏‏.‏",‏ وَقَالَ حَبِيبُ بْنُ أَبِي عَمْرَةَ عَنْ سَعِيدٍ، عَنِ ابْنِ عَبَّاسٍ، قَالَ,"قَالَ النَّبِيُّ صلى الله عليه وسلم لِلْمِقْدَادِ ‏""‏ إِذَا كَانَ رَجُلٌ مُؤْمِنٌ يُخْفِي إِيمَانَهُ مَعَ قَوْمٍ كُفَّارٍ، فَأَظْهَرَ إِيمَانَهُ، فَقَتَلْتَهُ، فَكَذَلِكَ كُنْتَ أَنْتَ تُخْفِي إِيمَانَكَ بِمَكَّةَ مِنْ قَبْلُ ‏""‏‏.‏",nan,Sahih-Authentic,صحيح
87.0,Blood Money (Ad-Diyat),كتاب الديات,2.0,“And if anyone saved a life….”,قَوْلِ اللَّهِ تَعَالَى ‏{‏وَمَنْ أَحْيَاهَا‏}‏,6867,"Narrated `Abdullah: The Prophet (ﷺ) said, ""No human being is killed unjustly, but a part of responsibility for the crime is laidon the first son of Adam who invented the tradition of killing (murdering) on the earth. (It is said thathe was Qabil).",Narrated `Abdullah:,"The Prophet (ﷺ) said, ""No human being is killed unjustly, but a part of responsibility for the crime is laidon the first son of Adam who invented the tradition of killing (murdering) on the earth. (It is said thathe was Qabil).",حَدَّثَنَا قَبِيصَةُ، حَدَّثَنَا سُفْيَانُ، عَنِ الأَعْمَشِ، عَنْ عَبْدِ اللَّهِ بْنِ مُرَّةَ، عَنْ مَسْرُوقٍ، عَنْ عَبْدِ اللَّهِ ـ رضى الله عنه ـ عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ ‏ ‏ لاَ تُقْتَلُ نَفْسٌ إِلاَّ كَانَ عَلَى ابْنِ آدَمَ الأَوَّلِ كِفْلٌ مِنْهَا ‏‏‏.‏,حَدَّثَنَا قَبِيصَةُ، حَدَّثَنَا سُفْيَانُ، عَنِ الأَعْمَشِ، عَنْ عَبْدِ اللَّهِ بْنِ مُرَّةَ، عَنْ مَسْرُوقٍ، عَنْ عَبْدِ اللَّهِ ـ رضى الله عنه ـ عَنِ,النَّبِيِّ صلى الله عليه وسلم قَالَ ‏ ‏ لاَ تُقْتَلُ نَفْسٌ إِلاَّ كَانَ عَلَى ابْنِ آدَمَ الأَوَّلِ كِفْلٌ مِنْهَا ‏‏‏.‏,nan,Sahih-Authentic,صحيح
87.0,Blood Money (Ad-Diyat),كتاب الديات,2.0,“And if anyone saved a life….”,قَوْلِ اللَّهِ تَعَالَى ‏{‏وَمَنْ أَحْيَاهَا‏}‏,6868,"Narrated `Abdullah bin `Umar: The Prophet (ﷺ) said, ""After me (i.e. after my death), do not become disbelievers, by striking (cutting) thenecks of one another.",Narrated `Abdullah bin `Umar:,"The Prophet (ﷺ) said, ""After me (i.e. after my death), do not become disbelievers, by striking (cutting) thenecks of one another.",حَدَّثَنَا أَبُو الْوَلِيدِ، حَدَّثَنَا شُعْبَةُ، قَالَ وَاقِدُ بْنُ عَبْدِ اللَّهِ أَخْبَرَنِي عَنْ أَبِيهِ، سَمِعَ عَبْدَ اللَّهِ بْنَ عُمَرَ، عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ ‏ ‏ لاَ تَرْجِعُوا بَعْدِي كُفَّارًا يَضْرِبُ بَعْضُكُمْ رِقَابَ بَعْضٍ ‏‏‏.‏,حَدَّثَنَا أَبُو الْوَلِيدِ، حَدَّثَنَا شُعْبَةُ، قَالَ وَاقِدُ بْنُ عَبْدِ اللَّهِ أَخْبَرَنِي عَنْ أَبِيهِ، سَمِعَ عَبْدَ اللَّهِ بْنَ عُمَرَ، عَنِ,النَّبِيِّ صلى الله عليه وسلم قَالَ ‏ ‏ لاَ تَرْجِعُوا بَعْدِي كُفَّارًا يَضْرِبُ بَعْضُكُمْ رِقَابَ بَعْضٍ ‏‏‏.‏,nan,Sahih-Authentic,صحيح
87.0,Blood Money (Ad-Diyat),كتاب الديات,2.0,“And if anyone saved a life….”,قَوْلِ اللَّهِ تَعَالَى ‏{‏وَمَنْ أَحْيَاهَا‏}‏,6869,"Narrated Abu Zur'a bin `Amr bin Jarir: The Prophet (ﷺ) said during Hajjat-al-Wada`, ""Let the people be quiet and listen to me. After me, do notbecome disbelievers, by striking (cutting) the necks of one another.""",Narrated Abu Zur'a bin `Amr bin Jarir:,"The Prophet (ﷺ) said during Hajjat-al-Wada`, ""Let the people be quiet and listen to me. After me, do notbecome disbelievers, by striking (cutting) the necks of one another.""",حَدَّثَنَا مُحَمَّدُ بْنُ بَشَّارٍ، حَدَّثَنَا غُنْدَرٌ، حَدَّثَنَا شُعْبَةُ، عَنْ عَلِيِّ بْنِ مُدْرِكٍ، قَالَ سَمِعْتُ أَبَا زُرْعَةَ بْنَ عَمْرِو بْنِ جَرِيرٍ، عَنْ جَرِيرٍ، قَالَ النَّبِيُّ صلى الله عليه وسلم فِي حَجَّةِ الْوَدَاعِ ‏ ‏ اسْتَنْصِتِ النَّاسَ، لاَ تَرْجِعُوا بَعْدِي كُفَّارًا يَضْرِبُ بَعْضُكُمْ رِقَابَ بَعْضٍ ‏‏‏.‏ رَوَاهُ أَبُو بَكْرَةَ وَابْنُ عَبَّاسٍ عَنِ النَّبِيِّ صلى الله عليه وسلم‏.‏,حَدَّثَنَا مُحَمَّدُ بْنُ بَشَّارٍ، حَدَّثَنَا غُنْدَرٌ، حَدَّثَنَا شُعْبَةُ، عَنْ عَلِيِّ بْنِ مُدْرِكٍ، قَالَ سَمِعْتُ أَبَا زُرْعَةَ بْنَ عَمْرِو بْنِ جَرِيرٍ، عَنْ جَرِيرٍ، قَالَ,النَّبِيُّ صلى الله عليه وسلم فِي حَجَّةِ الْوَدَاعِ ‏ ‏ اسْتَنْصِتِ النَّاسَ، لاَ تَرْجِعُوا بَعْدِي كُفَّارًا يَضْرِبُ بَعْضُكُمْ رِقَابَ بَعْضٍ ‏‏‏.‏ رَوَاهُ أَبُو بَكْرَةَ وَابْنُ عَبَّاسٍ عَنِ النَّبِيِّ صلى الله عليه وسلم‏.‏,nan,Sahih-Authentic,صحيح
87.0,Blood Money (Ad-Diyat),كتاب الديات,2.0,“And if anyone saved a life….”,قَوْلِ اللَّهِ تَعَالَى ‏{‏وَمَنْ أَحْيَاهَا‏}‏,6870,"Narrated `Abdullah bin `Amr: The Prophet (ﷺ) said, ""Al-Ka`ba'ir (the biggest sins) are: To join others (as partners) in worship withAllah, to be undutiful to one's parents,"" or said, ""to take a false oath."" (The sub-narrator, Shu`ba is notsure) Mu`adh said: Shu`ba said, ""Al-Ka`ba'ir (the biggest sins) are: (1) Joining others as partners inworship with Allah, (2) to take a false oath (3) and to be undutiful to one's parents,"" or said, ""tomurder (someone unlawfully).",Narrated `Abdullah bin `Amr:,"The Prophet (ﷺ) said, ""Al-Ka`ba'ir (the biggest sins) are: To join others (as partners) in worship withAllah, to be undutiful to one's parents,"" or said, ""to take a false oath."" (The sub-narrator, Shu`ba is notsure) Mu`adh said: Shu`ba said, ""Al-Ka`ba'ir (the biggest sins) are: (1) Joining others as partners inworship with Allah, (2) to take a false oath (3) and to be undutiful to one's parents,"" or said, ""tomurder (someone unlawfully).","حَدَّثَنِي مُحَمَّدُ بْنُ بَشَّارٍ، حَدَّثَنَا مُحَمَّدُ بْنُ جَعْفَرٍ، حَدَّثَنَا شُعْبَةُ، عَنْ فِرَاسٍ، عَنِ الشَّعْبِيِّ، عَنْ عَبْدِ اللَّهِ بْنِ عَمْرٍو، عَنِ قَالَ النَّبِيِّ صلى الله عليه وسلم قَالَ ‏""‏ الْكَبَائِرُ الإِشْرَاكُ بِاللَّهِ، وَعُقُوقُ الْوَالِدَيْنِ ‏""‏‏.‏ أَوْ قَالَ ‏""‏ الْيَمِينُ الْغَمُوسُ ‏""‏‏.‏ شَكَّ شُعْبَةُ‏.‏ وَقَالَ مُعَاذٌ حَدَّثَنَا شُعْبَةُ قَالَ ‏""‏ الْكَبَائِرُ الإِشْرَاكُ بِاللَّهِ، وَالْيَمِينُ الْغَمُوسُ، وَعُقُوقُ الْوَالِدَيْنِ ‏""‏‏.‏ أَوْ قَالَ ‏""‏ وَقَتْلُ النَّفْسِ ‏""‏‏.‏",حَدَّثَنِي مُحَمَّدُ بْنُ بَشَّارٍ، حَدَّثَنَا مُحَمَّدُ بْنُ جَعْفَرٍ، حَدَّثَنَا شُعْبَةُ، عَنْ فِرَاسٍ، عَنِ الشَّعْبِيِّ، عَنْ عَبْدِ اللَّهِ بْنِ عَمْرٍو، عَنِ,"قَالَ النَّبِيِّ صلى الله عليه وسلم قَالَ ‏""‏ الْكَبَائِرُ الإِشْرَاكُ بِاللَّهِ، وَعُقُوقُ الْوَالِدَيْنِ ‏""‏‏.‏ أَوْ قَالَ ‏""‏ الْيَمِينُ الْغَمُوسُ ‏""‏‏.‏ شَكَّ شُعْبَةُ‏.‏ وَقَالَ مُعَاذٌ حَدَّثَنَا شُعْبَةُ قَالَ ‏""‏ الْكَبَائِرُ الإِشْرَاكُ بِاللَّهِ، وَالْيَمِينُ الْغَمُوسُ، وَعُقُوقُ الْوَالِدَيْنِ ‏""‏‏.‏ أَوْ قَالَ ‏""‏ وَقَتْلُ النَّفْسِ ‏""‏‏.‏",nan,Sahih-Authentic,صحيح
