Chapter_Number,Chapter_English,Chapter_Arabic,Section_Number,Section_English,Section_Arabic,Hadith_number,English_Hadith,English_Isnad,English_Matn,Arabic_Hadith,Arabic_Isnad,Arabic_Matn,Arabic_Comment,English_Grade,Arabic_Grade
29.0,Virtues of Madinah,كتاب فضائل المدينة,1.0,Haram (sanctuary) of Al-Madina,حَرَمِ الْمَدِينَةِ,1867.0,"Narrated Anas: The Prophet (ﷺ) said, ""Medina is a sanctuary from that place to that. Its trees should not be cut and noheresy should be innovated nor any sin should be committed in it, and whoever innovates in it anheresy or commits sins (bad deeds), then he will incur the curse of Allah, the angels, and all thepeople.""",Narrated Anas:,"The Prophet (ﷺ) said, ""Medina is a sanctuary from that place to that. Its trees should not be cut and noheresy should be innovated nor any sin should be committed in it, and whoever innovates in it anheresy or commits sins (bad deeds), then he will incur the curse of Allah, the angels, and all thepeople.""",حَدَّثَنَا أَبُو النُّعْمَانِ، حَدَّثَنَا ثَابِتُ بْنُ يَزِيدَ، حَدَّثَنَا عَاصِمٌ أَبُو عَبْدِ الرَّحْمَنِ الأَحْوَلُ، عَنْ أَنَسٍ ـ رضى الله عنه ـ عَنِ النَّبِيِّ صلى الله عليه وسلم قَالَ ‏ ‏ الْمَدِينَةُ حَرَمٌ، مِنْ كَذَا إِلَى كَذَا، لاَ يُقْطَعُ شَجَرُهَا، وَلاَ يُحْدَثُ فِيهَا حَدَثٌ، مَنْ أَحْدَثَ حَدَثًا فَعَلَيْهِ لَعْنَةُ اللَّهِ وَالْمَلاَئِكَةِ وَالنَّاسِ أَجْمَعِينَ ‏‏‏.‏,حَدَّثَنَا أَبُو النُّعْمَانِ، حَدَّثَنَا ثَابِتُ بْنُ يَزِيدَ، حَدَّثَنَا عَاصِمٌ أَبُو عَبْدِ الرَّحْمَنِ الأَحْوَلُ، عَنْ أَنَسٍ ـ رضى الله عنه ـ عَنِ,النَّبِيِّ صلى الله عليه وسلم قَالَ ‏ ‏ الْمَدِينَةُ حَرَمٌ، مِنْ كَذَا إِلَى كَذَا، لاَ يُقْطَعُ شَجَرُهَا، وَلاَ يُحْدَثُ فِيهَا حَدَثٌ، مَنْ أَحْدَثَ حَدَثًا فَعَلَيْهِ لَعْنَةُ اللَّهِ وَالْمَلاَئِكَةِ وَالنَّاسِ أَجْمَعِينَ ‏‏‏.‏,nan,Sahih-Authentic,صحيح
29.0,Virtues of Madinah,كتاب فضائل المدينة,1.0,Haram (sanctuary) of Al-Madina,حَرَمِ الْمَدِينَةِ,1868.0,"Narrated Anas: The Prophet (ﷺ) came to Medina and ordered a mosque to be built and said, ""O Bani Najjar! Suggest tome the price (of your land)."" They said, ""We do not want its price except from Allah"" (i.e. they wishedfor a reward from Allah for giving up their land freely). So, the Prophet (ﷺ) ordered the graves of thepagans to be dug out and the land to be leveled, and the date-palm trees to be cut down. The cut datepalmswere fixed in the direction of the Qibla of the mosque.",Narrated Anas:,"The Prophet (ﷺ) came to Medina and ordered a mosque to be built and said, ""O Bani Najjar! Suggest tome the price (of your land)."" They said, ""We do not want its price except from Allah"" (i.e. they wishedfor a reward from Allah for giving up their land freely). So, the Prophet (ﷺ) ordered the graves of thepagans to be dug out and the land to be leveled, and the date-palm trees to be cut down. The cut datepalmswere fixed in the direction of the Qibla of the mosque.",حَدَّثَنَا أَبُو مَعْمَرٍ، حَدَّثَنَا عَبْدُ الْوَارِثِ، عَنْ أَبِي التَّيَّاحِ، عَنْ أَنَسٍ ـ رضى الله عنه ـ قَدِمَ النَّبِيُّ صلى الله عليه وسلم الْمَدِينَةَ فَأَمَرَ بِبِنَاءِ الْمَسْجِدِ فَقَالَ ‏ ‏ يَا بَنِي النَّجَّارِ ثَامِنُونِي ‏‏‏.‏ فَقَالُوا لاَ نَطْلُبُ ثَمَنَهُ إِلاَّ إِلَى اللَّهِ‏.‏ فَأَمَرَ بِقُبُورِ الْمُشْرِكِينَ، فَنُبِشَتْ، ثُمَّ بِالْخِرَبِ فَسُوِّيَتْ، وَبِالنَّخْلِ فَقُطِعَ، فَصَفُّوا النَّخْلَ قِبْلَةَ الْمَسْجِدِ‏.‏,حَدَّثَنَا أَبُو مَعْمَرٍ، حَدَّثَنَا عَبْدُ الْوَارِثِ، عَنْ أَبِي التَّيَّاحِ، عَنْ أَنَسٍ ـ رضى الله عنه ـ,قَدِمَ النَّبِيُّ صلى الله عليه وسلم الْمَدِينَةَ فَأَمَرَ بِبِنَاءِ الْمَسْجِدِ فَقَالَ ‏ ‏ يَا بَنِي النَّجَّارِ ثَامِنُونِي ‏‏‏.‏ فَقَالُوا لاَ نَطْلُبُ ثَمَنَهُ إِلاَّ إِلَى اللَّهِ‏.‏ فَأَمَرَ بِقُبُورِ الْمُشْرِكِينَ، فَنُبِشَتْ، ثُمَّ بِالْخِرَبِ فَسُوِّيَتْ، وَبِالنَّخْلِ فَقُطِعَ، فَصَفُّوا النَّخْلَ قِبْلَةَ الْمَسْجِدِ‏.‏,nan,Sahih-Authentic,صحيح
29.0,Virtues of Madinah,كتاب فضائل المدينة,1.0,Haram (sanctuary) of Al-Madina,حَرَمِ الْمَدِينَةِ,1869.0,"Narrated Abu Huraira: The Prophet (ﷺ) said, ""I have made Medina a sanctuary between its two (Harrat) mountains."" The Prophet (ﷺ)went to the tribe of Bani Haritha and said (to them), ""I see that you have gone out of the sanctuary,""but looking around, he added, ""No, you are inside the sanctuary.""",Narrated Abu Huraira:,"The Prophet (ﷺ) said, ""I have made Medina a sanctuary between its two (Harrat) mountains."" The Prophet (ﷺ)went to the tribe of Bani Haritha and said (to them), ""I see that you have gone out of the sanctuary,""but looking around, he added, ""No, you are inside the sanctuary.""","حَدَّثَنَا إِسْمَاعِيلُ بْنُ عَبْدِ اللَّهِ، قَالَ حَدَّثَنِي أَخِي، عَنْ سُلَيْمَانَ، عَنْ عُبَيْدِ اللَّهِ، عَنْ سَعِيدٍ الْمَقْبُرِيِّ، عَنْ أَبِي هُرَيْرَةَ ـ رضى الله عنه ـ أَنَّ النَّبِيَّ صلى الله عليه وسلم قَالَ ‏""‏ حُرِّمَ مَا بَيْنَ لاَبَتَىِ الْمَدِينَةِ عَلَى لِسَانِي ‏""‏‏.‏ قَالَ وَأَتَى النَّبِيُّ صلى الله عليه وسلم بَنِي حَارِثَةَ فَقَالَ ‏""‏ أَرَاكُمْ يَا بَنِي حَارِثَةَ قَدْ خَرَجْتُمْ مِنَ الْحَرَمِ ‏""‏‏.‏ ثُمَّ الْتَفَتَ، فَقَالَ ‏""‏ بَلْ أَنْتُمْ فِيهِ ‏""‏‏.‏",حَدَّثَنَا إِسْمَاعِيلُ بْنُ عَبْدِ اللَّهِ، قَالَ حَدَّثَنِي أَخِي، عَنْ سُلَيْمَانَ، عَنْ عُبَيْدِ اللَّهِ، عَنْ سَعِيدٍ الْمَقْبُرِيِّ، عَنْ أَبِي هُرَيْرَةَ ـ رضى الله عنه ـ,"أَنَّ النَّبِيَّ صلى الله عليه وسلم قَالَ ‏""‏ حُرِّمَ مَا بَيْنَ لاَبَتَىِ الْمَدِينَةِ عَلَى لِسَانِي ‏""‏‏.‏ قَالَ وَأَتَى النَّبِيُّ صلى الله عليه وسلم بَنِي حَارِثَةَ فَقَالَ ‏""‏ أَرَاكُمْ يَا بَنِي حَارِثَةَ قَدْ خَرَجْتُمْ مِنَ الْحَرَمِ ‏""‏‏.‏ ثُمَّ الْتَفَتَ، فَقَالَ ‏""‏ بَلْ أَنْتُمْ فِيهِ ‏""‏‏.‏",nan,Sahih-Authentic,صحيح
29.0,Virtues of Madinah,كتاب فضائل المدينة,1.0,Haram (sanctuary) of Al-Madina,حَرَمِ الْمَدِينَةِ,1870.0,"Narrated `Ali: We have nothing except the Book of Allah and this written paper from the Prophet (wherein iswritten:) Medina is a sanctuary from the 'Air Mountain to such and such a place, and whoeverinnovates in it an heresy or commits a sin, or gives shelter to such an innovator in it will incur thecurse of Allah, the angels, and all the people, none of his compulsory or optional good deeds ofworship will be accepted. And the asylum (of protection) granted by any Muslim is to be secured(respected) by all the other Muslims; and whoever betrays a Muslim in this respect incurs the curse ofAllah, the angels, and all the people, and none of his compulsory or optional good deeds of worshipwill be accepted, and whoever (freed slave) befriends (take as masters) other than his manumitterswithout their permission incurs the curse of Allah, the angels, and all the people, and none of hiscompulsory or optional good deeds of worship will be accepted.",Narrated `Ali:,"We have nothing except the Book of Allah and this written paper from the Prophet (wherein iswritten:) Medina is a sanctuary from the 'Air Mountain to such and such a place, and whoeverinnovates in it an heresy or commits a sin, or gives shelter to such an innovator in it will incur thecurse of Allah, the angels, and all the people, none of his compulsory or optional good deeds ofworship will be accepted. And the asylum (of protection) granted by any Muslim is to be secured(respected) by all the other Muslims; and whoever betrays a Muslim in this respect incurs the curse ofAllah, the angels, and all the people, and none of his compulsory or optional good deeds of worshipwill be accepted, and whoever (freed slave) befriends (take as masters) other than his manumitterswithout their permission incurs the curse of Allah, the angels, and all the people, and none of hiscompulsory or optional good deeds of worship will be accepted.","حَدَّثَنَا مُحَمَّدُ بْنُ بَشَّارٍ، حَدَّثَنَا عَبْدُ الرَّحْمَنِ، حَدَّثَنَا سُفْيَانُ، عَنِ الأَعْمَشِ، عَنْ إِبْرَاهِيمَ التَّيْمِيِّ، عَنْ أَبِيهِ، عَنْ عَلِيٍّ ـ رضى الله عنه ـ قَالَ مَا عِنْدَنَا شَىْءٌ إِلاَّ كِتَابُ اللَّهِ، وَهَذِهِ الصَّحِيفَةُ عَنِ النَّبِيِّ صلى الله عليه وسلم ‏""‏ الْمَدِينَةُ حَرَمٌ، مَا بَيْنَ عَائِرٍ إِلَى كَذَا، مَنْ أَحْدَثَ فِيهَا حَدَثًا، أَوْ آوَى مُحْدِثًا، فَعَلَيْهِ لَعْنَةُ اللَّهِ وَالْمَلاَئِكَةِ وَالنَّاسِ أَجْمَعِينَ، لاَ يُقْبَلُ مِنْهُ صَرْفٌ وَلاَ عَدْلٌ ‏""‏‏.‏ وَقَالَ ‏""‏ ذِمَّةُ الْمُسْلِمِينَ وَاحِدَةٌ، فَمَنْ أَخْفَرَ مُسْلِمًا فَعَلَيْهِ لَعْنَةُ اللَّهِ وَالْمَلاَئِكَةِ وَالنَّاسِ أَجْمَعِينَ، لاَ يُقْبَلُ مِنْهُ صَرْفٌ وَلاَ عَدْلٌ، وَمَنْ تَوَلَّى قَوْمًا بِغَيْرِ إِذْنِ مَوَالِيهِ، فَعَلَيْهِ لَعْنَةُ اللَّهِ وَالْمَلاَئِكَةِ وَالنَّاسِ أَجْمَعِينَ، لاَ يُقْبَلُ مِنْهُ صَرْفٌ وَلاَ عَدْلٌ ‏""‏‏.‏",حَدَّثَنَا مُحَمَّدُ بْنُ بَشَّارٍ، حَدَّثَنَا عَبْدُ الرَّحْمَنِ، حَدَّثَنَا سُفْيَانُ، عَنِ الأَعْمَشِ، عَنْ إِبْرَاهِيمَ التَّيْمِيِّ، عَنْ أَبِيهِ، عَنْ عَلِيٍّ ـ رضى الله عنه ـ قَالَ,"مَا عِنْدَنَا شَىْءٌ إِلاَّ كِتَابُ اللَّهِ، وَهَذِهِ الصَّحِيفَةُ عَنِ النَّبِيِّ صلى الله عليه وسلم ‏""‏ الْمَدِينَةُ حَرَمٌ، مَا بَيْنَ عَائِرٍ إِلَى كَذَا، مَنْ أَحْدَثَ فِيهَا حَدَثًا، أَوْ آوَى مُحْدِثًا، فَعَلَيْهِ لَعْنَةُ اللَّهِ وَالْمَلاَئِكَةِ وَالنَّاسِ أَجْمَعِينَ، لاَ يُقْبَلُ مِنْهُ صَرْفٌ وَلاَ عَدْلٌ ‏""‏‏.‏ وَقَالَ ‏""‏ ذِمَّةُ الْمُسْلِمِينَ وَاحِدَةٌ، فَمَنْ أَخْفَرَ مُسْلِمًا فَعَلَيْهِ لَعْنَةُ اللَّهِ وَالْمَلاَئِكَةِ وَالنَّاسِ أَجْمَعِينَ، لاَ يُقْبَلُ مِنْهُ صَرْفٌ وَلاَ عَدْلٌ، وَمَنْ تَوَلَّى قَوْمًا بِغَيْرِ إِذْنِ مَوَالِيهِ، فَعَلَيْهِ لَعْنَةُ اللَّهِ وَالْمَلاَئِكَةِ وَالنَّاسِ أَجْمَعِينَ، لاَ يُقْبَلُ مِنْهُ صَرْفٌ وَلاَ عَدْلٌ ‏""‏‏.‏",nan,Sahih-Authentic,صحيح
29.0,Virtues of Madinah,كتاب فضائل المدينة,2.0,Superiority of Al-Madina. It expels (evil) persons,فَضْلِ الْمَدِينَةِ، وَأَنَّهَا تَنْفِي النَّاسَ,1871.0,"Narrated Abu Huraira: Allah's Messenger (ﷺ) said, ""I was ordered to migrate to a town which will swallow (conquer) other townsand is called Yathrib and that is Medina, and it turns out (bad) persons as a furnace removes theimpurities of iron.",Narrated Abu Huraira:,"Allah's Messenger (ﷺ) said, ""I was ordered to migrate to a town which will swallow (conquer) other townsand is called Yathrib and that is Medina, and it turns out (bad) persons as a furnace removes theimpurities of iron.",حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ، أَخْبَرَنَا مَالِكٌ، عَنْ يَحْيَى بْنِ سَعِيدٍ، قَالَ سَمِعْتُ أَبَا الْحُبَابِ، سَعِيدَ بْنَ يَسَارٍ يَقُولُ سَمِعْتُ أَبَا هُرَيْرَةَ ـ رضى الله عنه ـ يَقُولُ قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم‏.‏ ‏ ‏ أُمِرْتُ بِقَرْيَةٍ تَأْكُلُ الْقُرَى يَقُولُونَ يَثْرِبُ‏.‏ وَهْىَ الْمَدِينَةُ، تَنْفِي النَّاسَ كَمَا يَنْفِي الْكِيرُ خَبَثَ الْحَدِيدِ ‏‏‏.‏,حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ، أَخْبَرَنَا مَالِكٌ، عَنْ يَحْيَى بْنِ سَعِيدٍ، قَالَ سَمِعْتُ أَبَا الْحُبَابِ، سَعِيدَ بْنَ يَسَارٍ يَقُولُ سَمِعْتُ أَبَا هُرَيْرَةَ ـ رضى الله عنه ـ يَقُولُ,قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم‏.‏ ‏ ‏ أُمِرْتُ بِقَرْيَةٍ تَأْكُلُ الْقُرَى يَقُولُونَ يَثْرِبُ‏.‏ وَهْىَ الْمَدِينَةُ، تَنْفِي النَّاسَ كَمَا يَنْفِي الْكِيرُ خَبَثَ الْحَدِيدِ ‏‏‏.‏,nan,Sahih-Authentic,صحيح
29.0,Virtues of Madinah,كتاب فضائل المدينة,3.0,Al-Madina is also called Taba,الْمَدِينَةُ طَابَةُ,1872.0,"Narrated Abu Humaid: We came with the Prophet (ﷺ) from Tabuk, and when we reached near Medina, the Prophet (ﷺ) said, ""This isTabah.""",Narrated Abu Humaid:,"We came with the Prophet (ﷺ) from Tabuk, and when we reached near Medina, the Prophet (ﷺ) said, ""This isTabah.""",حَدَّثَنَا خَالِدُ بْنُ مَخْلَدٍ، حَدَّثَنَا سُلَيْمَانُ، قَالَ حَدَّثَنِي عَمْرُو بْنُ يَحْيَى، عَنْ عَبَّاسِ بْنِ سَهْلِ بْنِ سَعْدٍ، عَنْ أَبِي حُمَيْدٍ ـ رضى الله عنه ـ أَقْبَلْنَا مَعَ النَّبِيِّ صلى الله عليه وسلم مِنْ تَبُوكَ حَتَّى أَشْرَفْنَا عَلَى الْمَدِينَةِ فَقَالَ ‏ ‏ هَذِهِ طَابَةُ ‏‏‏.‏,حَدَّثَنَا خَالِدُ بْنُ مَخْلَدٍ، حَدَّثَنَا سُلَيْمَانُ، قَالَ حَدَّثَنِي عَمْرُو بْنُ يَحْيَى، عَنْ عَبَّاسِ بْنِ سَهْلِ بْنِ سَعْدٍ، عَنْ أَبِي حُمَيْدٍ ـ رضى الله عنه ـ,أَقْبَلْنَا مَعَ النَّبِيِّ صلى الله عليه وسلم مِنْ تَبُوكَ حَتَّى أَشْرَفْنَا عَلَى الْمَدِينَةِ فَقَالَ ‏ ‏ هَذِهِ طَابَةُ ‏‏‏.‏,nan,Sahih-Authentic,صحيح
29.0,Virtues of Madinah,كتاب فضائل المدينة,4.0,The two mountains of Al-Madina,لاَبَتَىِ الْمَدِينَةِ,1873.0,"Narrated Abu Huraira: If I saw deers grazing in Medina, I would not chase them, for Allah's Messenger (ﷺ) said, ""(Medina) is asanctuary between its two mountains.""",Narrated Abu Huraira:,"If I saw deers grazing in Medina, I would not chase them, for Allah's Messenger (ﷺ) said, ""(Medina) is asanctuary between its two mountains.""",حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ، أَخْبَرَنَا مَالِكٌ، عَنِ ابْنِ شِهَابٍ، عَنْ سَعِيدِ بْنِ الْمُسَيَّبِ، عَنْ أَبِي هُرَيْرَةَ ـ رضى الله عنه ـ أَنَّهُ كَانَ يَقُولُ لَوْ رَأَيْتُ الظِّبَاءَ بِالْمَدِينَةِ تَرْتَعُ مَا ذَعَرْتُهَا، قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم ‏ ‏ مَا بَيْنَ لاَبَتَيْهَا حَرَامٌ ‏‏‏.‏,حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ، أَخْبَرَنَا مَالِكٌ، عَنِ ابْنِ شِهَابٍ، عَنْ سَعِيدِ بْنِ الْمُسَيَّبِ، عَنْ أَبِي هُرَيْرَةَ ـ رضى الله عنه ـ,أَنَّهُ كَانَ يَقُولُ لَوْ رَأَيْتُ الظِّبَاءَ بِالْمَدِينَةِ تَرْتَعُ مَا ذَعَرْتُهَا، قَالَ رَسُولُ اللَّهِ صلى الله عليه وسلم ‏ ‏ مَا بَيْنَ لاَبَتَيْهَا حَرَامٌ ‏‏‏.‏,nan,Sahih-Authentic,صحيح
29.0,Virtues of Madinah,كتاب فضائل المدينة,5.0,The one who avoids living in Al-Madina?,مَنْ رَغِبَ عَنِ الْمَدِينَةِ,1874.0,"Narrated Abu Huraira: I heard Allah's Messenger (ﷺ) saying, ""The people will leave Medina in spite of the best state it will have,and none except the wild birds and the beasts of prey will live in it, and the last persons who will diewill be two shepherds from the tribe of Muzaina, who will be driving their sheep towards Medina, butwill find nobody in it, and when they reach the valley of Thaniyat-al-Wada`, they will fall down ontheir faces dead.""",Narrated Abu Huraira:,"I heard Allah's Messenger (ﷺ) saying, ""The people will leave Medina in spite of the best state it will have,and none except the wild birds and the beasts of prey will live in it, and the last persons who will diewill be two shepherds from the tribe of Muzaina, who will be driving their sheep towards Medina, butwill find nobody in it, and when they reach the valley of Thaniyat-al-Wada`, they will fall down ontheir faces dead.""",حَدَّثَنَا أَبُو الْيَمَانِ، أَخْبَرَنَا شُعَيْبٌ، عَنِ الزُّهْرِيِّ، قَالَ أَخْبَرَنِي سَعِيدُ بْنُ الْمُسَيَّبِ، أَنَّ أَبَا هُرَيْرَةَ ـ رضى الله عنه ـ قَالَ سَمِعْتُ رَسُولَ اللَّهِ صلى الله عليه وسلم يَقُولُ ‏ ‏ يَتْرُكُونَ الْمَدِينَةَ عَلَى خَيْرِ مَا كَانَتْ، لاَ يَغْشَاهَا إِلاَّ الْعَوَافِ ـ يُرِيدُ عَوَافِيَ السِّبَاعِ وَالطَّيْرِ ـ وَآخِرُ مَنْ يُحْشَرُ رَاعِيَانِ مِنْ مُزَيْنَةَ، يُرِيدَانِ الْمَدِينَةَ يَنْعِقَانِ بِغَنَمِهِمَا، فَيَجِدَانِهَا وَحْشًا، حَتَّى إِذَا بَلَغَا ثَنِيَّةَ الْوَدَاعِ خَرَّا عَلَى وُجُوهِهِمَا ‏‏‏.‏,حَدَّثَنَا أَبُو الْيَمَانِ، أَخْبَرَنَا شُعَيْبٌ، عَنِ الزُّهْرِيِّ، قَالَ أَخْبَرَنِي سَعِيدُ بْنُ الْمُسَيَّبِ، أَنَّ أَبَا هُرَيْرَةَ ـ رضى الله عنه ـ قَالَ,سَمِعْتُ رَسُولَ اللَّهِ صلى الله عليه وسلم يَقُولُ ‏ ‏ يَتْرُكُونَ الْمَدِينَةَ عَلَى خَيْرِ مَا كَانَتْ، لاَ يَغْشَاهَا إِلاَّ الْعَوَافِ ـ يُرِيدُ عَوَافِيَ السِّبَاعِ وَالطَّيْرِ ـ وَآخِرُ مَنْ يُحْشَرُ رَاعِيَانِ مِنْ مُزَيْنَةَ، يُرِيدَانِ الْمَدِينَةَ يَنْعِقَانِ بِغَنَمِهِمَا، فَيَجِدَانِهَا وَحْشًا، حَتَّى إِذَا بَلَغَا ثَنِيَّةَ الْوَدَاعِ خَرَّا عَلَى وُجُوهِهِمَا ‏‏‏.‏,nan,Sahih-Authentic,صحيح
29.0,Virtues of Madinah,كتاب فضائل المدينة,5.0,The one who avoids living in Al-Madina?,مَنْ رَغِبَ عَنِ الْمَدِينَةِ,1875.0,"Narrated Sufyan b. Abu Zuhair: I heard Allah's Messenger (ﷺ) saying, ""Yemen will be conquered and some people will migrate (fromMedina) and will urge their families, and those who will obey them to migrate (to Yemen) althoughMedina will be better for them; if they but knew. Sham will also be conquered and some people willmigrate (from Medina) and will urge their families and those who will obey them, to migrate (toSham) although Medina will be better for them; if they but knew. 'Iraq will be conquered and somepeople will migrate (from Medina) and will urge their families and those who will obey them tomigrate (to 'Iraq) although Medina will be better for them; if they but knew.""",Narrated Sufyan b. Abu Zuhair:,"I heard Allah's Messenger (ﷺ) saying, ""Yemen will be conquered and some people will migrate (fromMedina) and will urge their families, and those who will obey them to migrate (to Yemen) althoughMedina will be better for them; if they but knew. Sham will also be conquered and some people willmigrate (from Medina) and will urge their families and those who will obey them, to migrate (toSham) although Medina will be better for them; if they but knew. 'Iraq will be conquered and somepeople will migrate (from Medina) and will urge their families and those who will obey them tomigrate (to 'Iraq) although Medina will be better for them; if they but knew.""",حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ، أَخْبَرَنَا مَالِكٌ، عَنْ هِشَامِ بْنِ عُرْوَةَ، عَنْ أَبِيهِ، عَنْ عَبْدِ اللَّهِ بْنِ الزُّبَيْرِ، عَنْ سُفْيَانَ بْنِ أَبِي زُهَيْرٍ ـ رضى الله عنه ـ أَنَّهُ قَالَ سَمِعْتُ رَسُولَ اللَّهِ صلى الله عليه وسلم يَقُولُ ‏ ‏ تُفْتَحُ الْيَمَنُ فَيَأْتِي قَوْمٌ يُبِسُّونَ، فَيَتَحَمَّلُونَ بِأَهْلِيهِمْ وَمَنْ أَطَاعَهُمْ، وَالْمَدِينَةُ خَيْرٌ لَهُمْ لَوْ كَانُوا يَعْلَمُونَ، وَتُفْتَحُ الشَّأْمُ، فَيَأْتِي قَوْمٌ يُبِسُّونَ فَيَتَحَمَّلُونَ بِأَهْلِيهِمْ وَمَنْ أَطَاعَهُمْ، وَالْمَدِينَةُ خَيْرٌ لَهُمْ لَوْ كَانُوا يَعْلَمُونَ، وَتُفْتَحُ الْعِرَاقُ، فَيَأْتِي قَوْمٌ يُبِسُّونَ فَيَتَحَمَّلُونَ بِأَهْلِيهِمْ وَمَنْ أَطَاعَهُمْ‏.‏ وَالْمَدِينَةُ خَيْرٌ لَهُمْ لَوْ كَانُوا يَعْلَمُونَ ‏‏‏.‏,حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ، أَخْبَرَنَا مَالِكٌ، عَنْ هِشَامِ بْنِ عُرْوَةَ، عَنْ أَبِيهِ، عَنْ عَبْدِ اللَّهِ بْنِ الزُّبَيْرِ، عَنْ سُفْيَانَ بْنِ أَبِي زُهَيْرٍ ـ رضى الله عنه ـ أَنَّهُ قَالَ,سَمِعْتُ رَسُولَ اللَّهِ صلى الله عليه وسلم يَقُولُ ‏ ‏ تُفْتَحُ الْيَمَنُ فَيَأْتِي قَوْمٌ يُبِسُّونَ، فَيَتَحَمَّلُونَ بِأَهْلِيهِمْ وَمَنْ أَطَاعَهُمْ، وَالْمَدِينَةُ خَيْرٌ لَهُمْ لَوْ كَانُوا يَعْلَمُونَ، وَتُفْتَحُ الشَّأْمُ، فَيَأْتِي قَوْمٌ يُبِسُّونَ فَيَتَحَمَّلُونَ بِأَهْلِيهِمْ وَمَنْ أَطَاعَهُمْ، وَالْمَدِينَةُ خَيْرٌ لَهُمْ لَوْ كَانُوا يَعْلَمُونَ، وَتُفْتَحُ الْعِرَاقُ، فَيَأْتِي قَوْمٌ يُبِسُّونَ فَيَتَحَمَّلُونَ بِأَهْلِيهِمْ وَمَنْ أَطَاعَهُمْ‏.‏ وَالْمَدِينَةُ خَيْرٌ لَهُمْ لَوْ كَانُوا يَعْلَمُونَ ‏‏‏.‏,nan,Sahih-Authentic,صحيح
29.0,Virtues of Madinah,كتاب فضائل المدينة,6.0,Iman (Belief) returns and goes back to Al-Madina,الإِيمَانُ يَأْرِزُ إِلَى الْمَدِينَةِ,1876.0,"Narrated Abu Huraira: Allah's Messenger (ﷺ) said, ""Verily, Belief returns and goes back to Medina as a snake returns and goes backto its hole (when in danger).",Narrated Abu Huraira:,"Allah's Messenger (ﷺ) said, ""Verily, Belief returns and goes back to Medina as a snake returns and goes backto its hole (when in danger).",حَدَّثَنَا إِبْرَاهِيمُ بْنُ الْمُنْذِرِ، حَدَّثَنَا أَنَسُ بْنُ عِيَاضٍ، قَالَ حَدَّثَنِي عُبَيْدُ اللَّهِ، عَنْ خُبَيْبِ بْنِ عَبْدِ الرَّحْمَنِ، عَنْ حَفْصِ بْنِ عَاصِمٍ، عَنْ أَبِي هُرَيْرَةَ ـ رضى الله عنه ـ أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ ‏ ‏ إِنَّ الإِيمَانَ لَيَأْرِزُ إِلَى الْمَدِينَةِ كَمَا تَأْرِزُ الْحَيَّةُ إِلَى جُحْرِهَا ‏‏‏.‏,حَدَّثَنَا إِبْرَاهِيمُ بْنُ الْمُنْذِرِ، حَدَّثَنَا أَنَسُ بْنُ عِيَاضٍ، قَالَ حَدَّثَنِي عُبَيْدُ اللَّهِ، عَنْ خُبَيْبِ بْنِ عَبْدِ الرَّحْمَنِ، عَنْ حَفْصِ بْنِ عَاصِمٍ، عَنْ أَبِي هُرَيْرَةَ ـ رضى الله عنه ـ,أَنَّ رَسُولَ اللَّهِ صلى الله عليه وسلم قَالَ ‏ ‏ إِنَّ الإِيمَانَ لَيَأْرِزُ إِلَى الْمَدِينَةِ كَمَا تَأْرِزُ الْحَيَّةُ إِلَى جُحْرِهَا ‏‏‏.‏,nan,Sahih-Authentic,صحيح
