Chapter_Number,Chapter_English,Chapter_Arabic,Section_Number,Section_English,Section_Arabic,Hadith_number,English_Hadith,English_Isnad,English_Matn,Arabic_Hadith,Arabic_Isnad,Arabic_Matn,Arabic_Comment,English_Grade,Arabic_Grade
6.0,Menstrual Periods,كتاب الحيض,1.0,Menses (a thing) ordained (by Allah and instructions) for women when they get their menses,الأَمْرِ بِالنُّفَسَاءِ إِذَا نُفِسْنَ,294.0,"Narrated Al-Qasim: `Aisha said, ""We set out with the sole intention of performing Hajj and when we reached Sarif, (aplace six miles from Mecca) I got my menses. Allah's Messenger (ﷺ) came to me while I was weeping. Hesaid 'What is the matter with you? Have you got your menses?' I replied, 'Yes.' He said, 'This is a thingwhich Allah has ordained for the daughters of Adam. So do what all the pilgrims do with theexception of the Tawaf (Circumambulation) round the Ka`ba."" `Aisha added, ""Allah's Messenger (ﷺ)sacrificed cows on behalf of his wives.""",Narrated Al-Qasim:,"`Aisha said, ""We set out with the sole intention of performing Hajj and when we reached Sarif, (aplace six miles from Mecca) I got my menses. Allah's Messenger (ﷺ) came to me while I was weeping. Hesaid 'What is the matter with you? Have you got your menses?' I replied, 'Yes.' He said, 'This is a thingwhich Allah has ordained for the daughters of Adam. So do what all the pilgrims do with theexception of the Tawaf (Circumambulation) round the Ka`ba."" `Aisha added, ""Allah's Messenger (ﷺ)sacrificed cows on behalf of his wives.""","حَدَّثَنَا عَلِيُّ بْنُ عَبْدِ اللَّهِ، قَالَ حَدَّثَنَا سُفْيَانُ، قَالَ سَمِعْتُ عَبْدَ الرَّحْمَنِ بْنَ الْقَاسِمِ، قَالَ سَمِعْتُ الْقَاسِمَ، يَقُولُ سَمِعْتُ عَائِشَةَ، تَقُولُ خَرَجْنَا لاَ نَرَى إِلاَّ الْحَجَّ، فَلَمَّا كُنَّا بِسَرِفَ حِضْتُ، فَدَخَلَ عَلَىَّ رَسُولُ اللَّهِ صلى الله عليه وسلم وَأَنَا أَبْكِي قَالَ ‏""‏ مَا لَكِ أَنُفِسْتِ ‏""‏‏.‏ قُلْتُ نَعَمْ‏.‏ قَالَ ‏""‏ إِنَّ هَذَا أَمْرٌ كَتَبَهُ اللَّهُ عَلَى بَنَاتِ آدَمَ، فَاقْضِي مَا يَقْضِي الْحَاجُّ، غَيْرَ أَنْ لاَ تَطُوفِي بِالْبَيْتِ ‏""‏‏.‏ قَالَتْ وَضَحَّى رَسُولُ اللَّهِ صلى الله عليه وسلم عَنْ نِسَائِهِ بِالْبَقَرِ‏.‏",حَدَّثَنَا عَلِيُّ بْنُ عَبْدِ اللَّهِ، قَالَ حَدَّثَنَا سُفْيَانُ، قَالَ سَمِعْتُ عَبْدَ الرَّحْمَنِ بْنَ الْقَاسِمِ، قَالَ سَمِعْتُ الْقَاسِمَ، يَقُولُ سَمِعْتُ عَائِشَةَ، تَقُولُ,"خَرَجْنَا لاَ نَرَى إِلاَّ الْحَجَّ، فَلَمَّا كُنَّا بِسَرِفَ حِضْتُ، فَدَخَلَ عَلَىَّ رَسُولُ اللَّهِ صلى الله عليه وسلم وَأَنَا أَبْكِي قَالَ ‏""‏ مَا لَكِ أَنُفِسْتِ ‏""‏‏.‏ قُلْتُ نَعَمْ‏.‏ قَالَ ‏""‏ إِنَّ هَذَا أَمْرٌ كَتَبَهُ اللَّهُ عَلَى بَنَاتِ آدَمَ، فَاقْضِي مَا يَقْضِي الْحَاجُّ، غَيْرَ أَنْ لاَ تَطُوفِي بِالْبَيْتِ ‏""‏‏.‏ قَالَتْ وَضَحَّى رَسُولُ اللَّهِ صلى الله عليه وسلم عَنْ نِسَائِهِ بِالْبَقَرِ‏.‏",nan,Sahih-Authentic,صحيح
6.0,Menstrual Periods,كتاب الحيض,2.0,The washing of the husband's head and the combing of his hair by a menstruating wife,غَسْلِ الْحَائِضِ رَأْسَ زَوْجِهَا وَتَرْجِيلِهِ,295.0,"Narrated `Aisha: While in menses, I used to comb the hair of Allah's Messenger (ﷺ) .",Narrated `Aisha:,"While in menses, I used to comb the hair of Allah's Messenger (ﷺ) .",حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ، قَالَ حَدَّثَنَا مَالِكٌ، عَنْ هِشَامِ بْنِ عُرْوَةَ، عَنْ أَبِيهِ، عَنْ عَائِشَةَ، قَالَتْ كُنْتُ أُرَجِّلُ رَأْسَ رَسُولِ اللَّهِ صلى الله عليه وسلم وَأَنَا حَائِضٌ‏.‏,حَدَّثَنَا عَبْدُ اللَّهِ بْنُ يُوسُفَ، قَالَ حَدَّثَنَا مَالِكٌ، عَنْ هِشَامِ بْنِ عُرْوَةَ، عَنْ أَبِيهِ، عَنْ عَائِشَةَ، قَالَتْ,كُنْتُ أُرَجِّلُ رَأْسَ رَسُولِ اللَّهِ صلى الله عليه وسلم وَأَنَا حَائِضٌ‏.‏,nan,Sahih-Authentic,صحيح
6.0,Menstrual Periods,كتاب الحيض,2.0,The washing of the husband's head and the combing of his hair by a menstruating wife,غَسْلِ الْحَائِضِ رَأْسَ زَوْجِهَا وَتَرْجِيلِهِ,296.0,"Narrated `Urwa: A person asked me, ""Can a woman in menses serve me? And can a Junub woman come close to me?""I replied, ""All this is easy for me. All of them can serve me, and there is no harm for any other personto do the same. `Aisha told me that she used to comb the hair of Allah's Messenger (ﷺ) while she was in hermenses, and he was in I`tikaf (in the mosque). He would bring his head near her in her room and shewould comb his hair, while she used to be in her menses.""",Narrated `Urwa:,"A person asked me, ""Can a woman in menses serve me? And can a Junub woman come close to me?""I replied, ""All this is easy for me. All of them can serve me, and there is no harm for any other personto do the same. `Aisha told me that she used to comb the hair of Allah's Messenger (ﷺ) while she was in hermenses, and he was in I`tikaf (in the mosque). He would bring his head near her in her room and shewould comb his hair, while she used to be in her menses.""",حَدَّثَنَا إِبْرَاهِيمُ بْنُ مُوسَى، قَالَ أَخْبَرَنَا هِشَامُ بْنُ يُوسُفَ، أَنَّ ابْنَ جُرَيْجٍ، أَخْبَرَهُمْ قَالَ أَخْبَرَنِي هِشَامٌ، عَنْ عُرْوَةَ، أَنَّهُ سُئِلَ أَتَخْدُمُنِي الْحَائِضُ أَوْ تَدْنُو مِنِّي الْمَرْأَةُ وَهْىَ جُنُبٌ فَقَالَ عُرْوَةُ كُلُّ ذَلِكَ عَلَىَّ هَيِّنٌ، وَكُلُّ ذَلِكَ تَخْدُمُنِي، وَلَيْسَ عَلَى أَحَدٍ فِي ذَلِكَ بَأْسٌ، أَخْبَرَتْنِي عَائِشَةُ أَنَّهَا كَانَتْ تُرَجِّلُ ـ تَعْنِي ـ رَأْسَ رَسُولِ اللَّهِ صلى الله عليه وسلم وَهِيَ حَائِضٌ، وَرَسُولُ اللَّهِ صلى الله عليه وسلم حِينَئِذٍ مُجَاوِرٌ فِي الْمَسْجِدِ، يُدْنِي لَهَا رَأْسَهُ وَهْىَ فِي حُجْرَتِهَا، فَتُرَجِّلُهُ وَهْىَ حَائِضٌ‏.‏,حَدَّثَنَا إِبْرَاهِيمُ بْنُ مُوسَى، قَالَ أَخْبَرَنَا هِشَامُ بْنُ يُوسُفَ، أَنَّ ابْنَ جُرَيْجٍ، أَخْبَرَهُمْ قَالَ أَخْبَرَنِي هِشَامٌ، عَنْ عُرْوَةَ،,أَنَّهُ سُئِلَ أَتَخْدُمُنِي الْحَائِضُ أَوْ تَدْنُو مِنِّي الْمَرْأَةُ وَهْىَ جُنُبٌ فَقَالَ عُرْوَةُ كُلُّ ذَلِكَ عَلَىَّ هَيِّنٌ، وَكُلُّ ذَلِكَ تَخْدُمُنِي، وَلَيْسَ عَلَى أَحَدٍ فِي ذَلِكَ بَأْسٌ، أَخْبَرَتْنِي عَائِشَةُ أَنَّهَا كَانَتْ تُرَجِّلُ ـ تَعْنِي ـ رَأْسَ رَسُولِ اللَّهِ صلى الله عليه وسلم وَهِيَ حَائِضٌ، وَرَسُولُ اللَّهِ صلى الله عليه وسلم حِينَئِذٍ مُجَاوِرٌ فِي الْمَسْجِدِ، يُدْنِي لَهَا رَأْسَهُ وَهْىَ فِي حُجْرَتِهَا، فَتُرَجِّلُهُ وَهْىَ حَائِضٌ‏.‏,nan,Sahih-Authentic,صحيح
6.0,Menstrual Periods,كتاب الحيض,3.0,To recite the Qur'an while lying in the lap of one's own menstruating wife,قِرَاءَةِ الرَّجُلِ فِي حَجْرِ امْرَأَتِهِ وَهْىَ حَائِضٌ,297.0,Narrated `Aisha: The Prophet (ﷺ) used to lean on my lap and recite Qur'an while I was in menses.,Narrated `Aisha:,The Prophet (ﷺ) used to lean on my lap and recite Qur'an while I was in menses.,حَدَّثَنَا أَبُو نُعَيْمٍ الْفَضْلُ بْنُ دُكَيْنٍ، سَمِعَ زُهَيْرًا، عَنْ مَنْصُورٍ ابْنِ صَفِيَّةَ، أَنَّ أُمَّهُ، حَدَّثَتْهُ أَنَّ عَائِشَةَ حَدَّثَتْهَا أَنَّ النَّبِيَّ صلى الله عليه وسلم كَانَ يَتَّكِئُ فِي حَجْرِي وَأَنَا حَائِضٌ، ثُمَّ يَقْرَأُ الْقُرْآنَ‏.‏,حَدَّثَنَا أَبُو نُعَيْمٍ الْفَضْلُ بْنُ دُكَيْنٍ، سَمِعَ زُهَيْرًا، عَنْ مَنْصُورٍ ابْنِ صَفِيَّةَ، أَنَّ أُمَّهُ، حَدَّثَتْهُ أَنَّ عَائِشَةَ حَدَّثَتْهَا أَنَّ,النَّبِيَّ صلى الله عليه وسلم كَانَ يَتَّكِئُ فِي حَجْرِي وَأَنَا حَائِضٌ، ثُمَّ يَقْرَأُ الْقُرْآنَ‏.‏,nan,Sahih-Authentic,صحيح
6.0,Menstrual Periods,كتاب الحيض,4.0,Using the word Nifas for menses,مَنْ سَمَّى النِّفَاسَ حَيْضًا,298.0,"Narrated Um Salama: While I was laying with the Prophet (ﷺ) under a single woolen sheet, I got the menses. I slipped away andput on the clothes for menses. He said, ""Have you got ""Nifas"" (menses)?"" I replied, ""Yes."" He thencalled me and made me lie with him under the same sheet.",Narrated Um Salama:,"While I was laying with the Prophet (ﷺ) under a single woolen sheet, I got the menses. I slipped away andput on the clothes for menses. He said, ""Have you got ""Nifas"" (menses)?"" I replied, ""Yes."" He thencalled me and made me lie with him under the same sheet.",حَدَّثَنَا الْمَكِّيُّ بْنُ إِبْرَاهِيمَ، قَالَ حَدَّثَنَا هِشَامٌ، عَنْ يَحْيَى بْنِ أَبِي كَثِيرٍ، عَنْ أَبِي سَلَمَةَ، أَنَّ زَيْنَبَ ابْنَةَ أُمِّ سَلَمَةَ، حَدَّثَتْهُ أَنَّ أُمَّ سَلَمَةَ حَدَّثَتْهَا قَالَتْ ، بَيْنَا أَنَا مَعَ النَّبِيِّ، صلى الله عليه وسلم مُضْطَجِعَةً فِي خَمِيصَةٍ إِذْ حِضْتُ، فَانْسَلَلْتُ فَأَخَذْتُ ثِيَابَ حِيضَتِي قَالَ ‏ ‏ أَنُفِسْتِ ‏‏‏.‏ قُلْتُ نَعَمْ‏.‏ فَدَعَانِي فَاضْطَجَعْتُ مَعَهُ فِي الْخَمِيلَةِ‏.‏,حَدَّثَنَا الْمَكِّيُّ بْنُ إِبْرَاهِيمَ، قَالَ حَدَّثَنَا هِشَامٌ، عَنْ يَحْيَى بْنِ أَبِي كَثِيرٍ، عَنْ أَبِي سَلَمَةَ، أَنَّ زَيْنَبَ ابْنَةَ أُمِّ سَلَمَةَ، حَدَّثَتْهُ أَنَّ أُمَّ سَلَمَةَ حَدَّثَتْهَا قَالَتْ,، بَيْنَا أَنَا مَعَ النَّبِيِّ، صلى الله عليه وسلم مُضْطَجِعَةً فِي خَمِيصَةٍ إِذْ حِضْتُ، فَانْسَلَلْتُ فَأَخَذْتُ ثِيَابَ حِيضَتِي قَالَ ‏ ‏ أَنُفِسْتِ ‏‏‏.‏ قُلْتُ نَعَمْ‏.‏ فَدَعَانِي فَاضْطَجَعْتُ مَعَهُ فِي الْخَمِيلَةِ‏.‏,nan,Sahih-Authentic,صحيح
6.0,Menstrual Periods,كتاب الحيض,5.0,Fondling a menstruating wife,مُبَاشَرَةِ الْحَائِضِ,299.0,Narrated `Aisha: The Prophet (ﷺ) and I used to take a bath from a single pot while we were Junub.,Narrated `Aisha:,The Prophet (ﷺ) and I used to take a bath from a single pot while we were Junub.,حَدَّثَنَا قَبِيصَةُ، قَالَ حَدَّثَنَا سُفْيَانُ، عَنْ مَنْصُورٍ، عَنْ إِبْرَاهِيمَ، عَنِ الأَسْوَدِ، عَنْ عَائِشَةَ، قَالَتْ كُنْتُ أَغْتَسِلُ أَنَا وَالنَّبِيُّ، صلى الله عليه وسلم مِنْ إِنَاءٍ وَاحِدٍ، كِلاَنَا جُنُبٌ‏.‏,حَدَّثَنَا قَبِيصَةُ، قَالَ حَدَّثَنَا سُفْيَانُ، عَنْ مَنْصُورٍ، عَنْ إِبْرَاهِيمَ، عَنِ الأَسْوَدِ، عَنْ عَائِشَةَ، قَالَتْ,كُنْتُ أَغْتَسِلُ أَنَا وَالنَّبِيُّ، صلى الله عليه وسلم مِنْ إِنَاءٍ وَاحِدٍ، كِلاَنَا جُنُبٌ‏.‏,nan,Sahih-Authentic,صحيح
6.0,Menstrual Periods,كتاب الحيض,5.0,Fondling a menstruating wife,مُبَاشَرَةِ الْحَائِضِ,300.0,"Narrated `Aisha: During the menses, heused to order me to put on an Izar (dress worn below the waist) and used to fondle me.",Narrated `Aisha:,"During the menses, heused to order me to put on an Izar (dress worn below the waist) and used to fondle me.",حَدَّثَنَا قَبِيصَةُ، قَالَ حَدَّثَنَا سُفْيَانُ، عَنْ مَنْصُورٍ، عَنْ إِبْرَاهِيمَ، عَنِ الأَسْوَدِ، عَنْ عَائِشَةَ، قَالَتْ وَكَانَ يَأْمُرُنِي فَأَتَّزِرُ، فَيُبَاشِرُنِي وَأَنَا حَائِضٌ‏.‏,حَدَّثَنَا قَبِيصَةُ، قَالَ حَدَّثَنَا سُفْيَانُ، عَنْ مَنْصُورٍ، عَنْ إِبْرَاهِيمَ، عَنِ الأَسْوَدِ، عَنْ عَائِشَةَ، قَالَتْ,وَكَانَ يَأْمُرُنِي فَأَتَّزِرُ، فَيُبَاشِرُنِي وَأَنَا حَائِضٌ‏.‏,nan,Sahih-Authentic,صحيح
6.0,Menstrual Periods,كتاب الحيض,5.0,Fondling a menstruating wife,مُبَاشَرَةِ الْحَائِضِ,301.0,"Narrated `Aisha: While in I`tikaf, he used to bring his head near me and I would wash it while I used to be in my periods(menses).",Narrated `Aisha:,"While in I`tikaf, he used to bring his head near me and I would wash it while I used to be in my periods(menses).",حَدَّثَنَا قَبِيصَةُ، قَالَ حَدَّثَنَا سُفْيَانُ، عَنْ مَنْصُورٍ، عَنْ إِبْرَاهِيمَ، عَنِ الأَسْوَدِ، عَنْ عَائِشَةَ، قَالَتْ وَكَانَ يُخْرِجُ رَأْسَهُ إِلَىَّ وَهُوَ مُعْتَكِفٌ، فَأَغْسِلُهُ وَأَنَا حَائِضٌ‏.‏,حَدَّثَنَا قَبِيصَةُ، قَالَ حَدَّثَنَا سُفْيَانُ، عَنْ مَنْصُورٍ، عَنْ إِبْرَاهِيمَ، عَنِ الأَسْوَدِ، عَنْ عَائِشَةَ، قَالَتْ,وَكَانَ يُخْرِجُ رَأْسَهُ إِلَىَّ وَهُوَ مُعْتَكِفٌ، فَأَغْسِلُهُ وَأَنَا حَائِضٌ‏.‏,nan,Sahih-Authentic,صحيح
6.0,Menstrual Periods,كتاب الحيض,5.0,Fondling a menstruating wife,مُبَاشَرَةِ الْحَائِضِ,302.0,"Narrated `Abdur-Rahman bin Al-Aswad: (on the authority of his father) `Aisha said: ""Whenever Allah's Messenger (ﷺ) wanted to fondle anyone of usduring her periods (menses), he used to order her to put on an Izar and start fondling her."" `Aishaadded, ""None of you could control his sexual desires as the Prophet (ﷺ) could.""",Narrated `Abdur-Rahman bin Al-Aswad:,"(on the authority of his father) `Aisha said: ""Whenever Allah's Messenger (ﷺ) wanted to fondle anyone of usduring her periods (menses), he used to order her to put on an Izar and start fondling her."" `Aishaadded, ""None of you could control his sexual desires as the Prophet (ﷺ) could.""",حَدَّثَنَا إِسْمَاعِيلُ بْنُ خَلِيلٍ، قَالَ أَخْبَرَنَا عَلِيُّ بْنُ مُسْهِرٍ، قَالَ أَخْبَرَنَا أَبُو إِسْحَاقَ ـ هُوَ الشَّيْبَانِيُّ ـ عَنْ عَبْدِ الرَّحْمَنِ بْنِ الأَسْوَدِ، عَنْ أَبِيهِ، عَنْ عَائِشَةَ، قَالَتْ كَانَتْ إِحْدَانَا إِذَا كَانَتْ حَائِضًا، فَأَرَادَ رَسُولُ اللَّهِ صلى الله عليه وسلم أَنْ يُبَاشِرَهَا، أَمَرَهَا أَنْ تَتَّزِرَ فِي فَوْرِ حَيْضَتِهَا ثُمَّ يُبَاشِرُهَا‏.‏ قَالَتْ وَأَيُّكُمْ يَمْلِكُ إِرْبَهُ كَمَا كَانَ النَّبِيُّ صلى الله عليه وسلم يَمْلِكُ إِرْبَهُ‏.‏,حَدَّثَنَا إِسْمَاعِيلُ بْنُ خَلِيلٍ، قَالَ أَخْبَرَنَا عَلِيُّ بْنُ مُسْهِرٍ، قَالَ أَخْبَرَنَا أَبُو إِسْحَاقَ ـ هُوَ الشَّيْبَانِيُّ ـ عَنْ عَبْدِ الرَّحْمَنِ بْنِ الأَسْوَدِ، عَنْ أَبِيهِ، عَنْ عَائِشَةَ، قَالَتْ,كَانَتْ إِحْدَانَا إِذَا كَانَتْ حَائِضًا، فَأَرَادَ رَسُولُ اللَّهِ صلى الله عليه وسلم أَنْ يُبَاشِرَهَا، أَمَرَهَا أَنْ تَتَّزِرَ فِي فَوْرِ حَيْضَتِهَا ثُمَّ يُبَاشِرُهَا‏.‏ قَالَتْ وَأَيُّكُمْ يَمْلِكُ إِرْبَهُ كَمَا كَانَ النَّبِيُّ صلى الله عليه وسلم يَمْلِكُ إِرْبَهُ‏.‏, تَابَعَهُ خَالِدٌ وَجَرِيرٌ عَنِ الشَّيْبَانِيِّ‏.‏,Sahih-Authentic,صحيح
6.0,Menstrual Periods,كتاب الحيض,5.0,Fondling a menstruating wife,مُبَاشَرَةِ الْحَائِضِ,303.0,"Narrated Maimuna: When ever Allah's Messenger (ﷺ) wanted to fondle any of his wives during the periods (menses), he used toask her to wear an Izar.",Narrated Maimuna:,"When ever Allah's Messenger (ﷺ) wanted to fondle any of his wives during the periods (menses), he used toask her to wear an Izar.",حَدَّثَنَا أَبُو النُّعْمَانِ، قَالَ حَدَّثَنَا عَبْدُ الْوَاحِدِ، قَالَ حَدَّثَنَا الشَّيْبَانِيُّ، قَالَ حَدَّثَنَا عَبْدُ اللَّهِ بْنُ شَدَّادٍ، قَالَ سَمِعْتُ مَيْمُونَةَ، كَانَ رَسُولُ اللَّهِ صلى الله عليه وسلم إِذَا أَرَادَ أَنْ يُبَاشِرَ امْرَأَةً مِنْ نِسَائِهِ أَمَرَهَا فَاتَّزَرَتْ وَهْىَ حَائِضٌ‏.‏,حَدَّثَنَا أَبُو النُّعْمَانِ، قَالَ حَدَّثَنَا عَبْدُ الْوَاحِدِ، قَالَ حَدَّثَنَا الشَّيْبَانِيُّ، قَالَ حَدَّثَنَا عَبْدُ اللَّهِ بْنُ شَدَّادٍ، قَالَ سَمِعْتُ مَيْمُونَةَ،,كَانَ رَسُولُ اللَّهِ صلى الله عليه وسلم إِذَا أَرَادَ أَنْ يُبَاشِرَ امْرَأَةً مِنْ نِسَائِهِ أَمَرَهَا فَاتَّزَرَتْ وَهْىَ حَائِضٌ‏.‏,وَرَوَاهُ سُفْيَانُ عَنِ الشَّيْبَانِيِّ‏.‏,Sahih-Authentic,صحيح
